"id"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"p_abundance"	"freq"	"freq.pred"	"pred.lwr"	"pred.upr"	"bino.pred"	"bino.lwr"	"bino.upr"	"model"	"ci.mean"	"SE"	"zstat"	"p_value"	"padj"
"a1e41f59a6a2f0a3ca8efb43f1e2edff"	"d__Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	"Cyanobacteriales"	"Nostocaceae"	0.00188976377952756	0.12992125984252	0.0841281699652473	0.0491788444162141	0.14025091954569	0.849162417837111	0.799967818664135	0.887953003194853	"neutral"	0.0910720751294764	0.0232326722269072	5.59217891827569	4.06227433206087e-08	2.82734293511437e-05
"63571c872ac01b048674e6e1799abb3b"	"d__Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	"Cyanobacteriales"	"Phormidiaceae"	0.00460629921259843	0.15748031496063	0.193982660269823	0.138204583633667	0.26534110188172	0.990117017107486	0.968704491477128	0.996925496149283	"neutral"	0.127136518248053	0.0324327852673605	4.85559022027979	1.69235612180335e-06	0.00117787986077513
"714a0b19b3b6af9b966dd9b4f3f55d28"	"d__Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	"Eurycoccales"	"Unclassified Eurycoccales"	0.000318897637795276	0.0393700787401575	0.0146618412361838	0.00420427194838441	0.049829597393989	0.27308701306546	0.221979669737679	0.33095569647545	"neutral"	0.0456253254456046	0.0116391136340828	3.38256674673835	0.000757814746002486	0.52743906321773
"bc69adce8e3f0f21c14ff94973629d6b"	"d__Bacteria"	"Cyanobacteria"	"Cyanobacteriia"	"Eurycoccales"	"Eurycoccales_Incertae_Sedis"	0.000448818897637795	0.0551181102362205	0.0205801710280715	0.00705390602276501	0.058515300964288	0.36168261264079	0.305059056143602	0.42242762074748	"neutral"	0.051461394941523	0.0131279068728375	4.19854518851467	3.22009665956867e-05	0.0224118727505979
"a8ace63dfb3b72d54131a4a133a02008"	"d__Bacteria"	"Firmicutes"	"Bacilli"	"Acholeplasmatales"	"Acholeplasmataceae"	0.000933070866141732	0.0433070866141732	0.0423616624745248	0.0198293652609662	0.0881938561312895	0.606827348871709	0.545593993962176	0.664877562765119	"neutral"	0.0683644908703233	0.0174399211403886	2.48321573621567	0.0129627994273929	9.02210840146546
"341218ace88d00f93e12c630b4e67fde"	"d__Bacteria"	"Entotheonellaeota"	"Entotheonellia"	"Entotheonellales"	"Entotheonellaceae"	0.000748031496062992	0.118110236220472	0.034090112931498	0.0146631145158339	0.077238140007611	0.526835140582519	0.465492218269434	0.58737845457841	"above"	0.0625750254917771	0.015963016707086	7.39899220728393	6.38897054911193e-13	4.44672350218191e-10
"e247471b5e5e941316da8ee148617f62"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Francisellales"	"Francisellaceae"	0.000771653543307087	0.114173228346457	0.0351495867752393	0.0153070725346158	0.0786591883238959	0.537889584169628	0.476468182151107	0.598181987942586	"above"	0.0633521157892801	0.0161612540278776	7.06462680120689	6.07122097468487e-12	4.22556979838067e-09
"c18d51155c7fcb59d07d15c6489a37fc"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Thiomicrospirales"	"Thioglobaceae"	0.00116141732283465	0.0708661417322835	0.0524820599506456	0.0265154905174137	0.101233262585737	0.687169037613163	0.627719400120616	0.741041587900351	"neutral"	0.0747177720683237	0.0190606561398785	3.71792771519644	0.00022127228546282	0.154005510682122
"2f4365be061ecafb59a7cda7a183d221"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Methylococcales"	"Methylomonadaceae"	5.11811023622047e-05	0.0196850393700787	0.00236611824995989	0.000182561003605794	0.0298858786957699	0.0498946560430885	0.0291918664759985	0.0840092619386553	"neutral"	0.0297033176921641	0.00757737696228677	2.59786987872621	0.0093701449593244	6.52162089168978
"9e7d08f029634e46437b4c9eead0fcbc"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Thiotrichales"	"Thiotrichaceae"	0.000318897637795276	0.0905511811023622	0.0146618412361838	0.00420427194838441	0.049829597393989	0.27308701306546	0.221979669737679	0.33095569647545	"above"	0.0456253254456046	0.0116391136340828	7.77990351749821	4.38772383218232e-14	3.05385578719889e-11
"926f475bef82b5d762a00d2cb36741c3"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"SAR86_clade"	"SAR86_clade"	0.00327952755905512	0.216535433070866	0.141901559993515	0.0946008391293496	0.207434268618454	0.96255630705895	0.93148930413649	0.979840491547583	"above"	0.112833429489104	0.0287840381349755	7.52276077649278	2.71161385702153e-13	1.88728324448698e-10
"66843d89c94cf4fb8d1d235dfdb9d4d5"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"eub62A3"	"eub62A3"	3.54330708661417e-05	0.0118110236220472	0.00163861222896974	9.16247775359363e-05	0.0285588426415249	0.0348132746913261	0.0183207363117922	0.0651670102373678	"neutral"	0.0284672178639889	0.00726204537346656	1.62640454784286	0.103671106319717	72.1550899985232
"f986852b8e3745aa002609c310a17934"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Steroidobacterales"	"Unclassified Steroidobacterales"	3.93700787401575e-06	0.00393700787401575	0.00018218594462552	1.25324001185852e-06	0.0258105131374941	0.003929275738721	0.000692995982036578	0.0219470050583852	"neutral"	0.0258092598974822	0.00658399487180669	0.597966424742279	0.561306326405427	390.669203178177
"101053501543f9299c3f828734dec9fb"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Oceanospirillales"	"Nitrincolaceae"	0.000921259842519685	0.145669291338583	0.0418355829680454	0.0194919612442122	0.0875058856000581	0.602151684501483	0.540867887421912	0.660391661620744	"above"	0.0680139243558459	0.0173504909071035	8.39568702225846	4.47644271170513e-16	3.11560412734677e-13
"3d44680f832278176eeefa1da630116a"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Chromatiales"	"Sedimenticolaceae"	0.000224409448818898	0.047244094488189	0.0103376457547122	0.00241110230914619	0.0431945353066437	0.201032198388909	0.156365959223124	0.254606799335264	"above"	0.0407834329974975	0.0104039369891575	4.54098237402096	7.25353903545439e-06	0.00504846316867626
"e00c6a14191d609a289deee63aefb7af"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Granulosicoccales"	"Granulosicoccaceae"	0.000173228346456693	0.0236220472440945	0.00798833546275104	0.00157639166483579	0.0394502366015529	0.15906705295681	0.119216528088258	0.209076377598481	"neutral"	0.0378738449367171	0.00966169513691762	2.44491747145218	0.0144119674160156	10.0307293215469
"87b69f7cd5029e46ba32d316742ea7de"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Milano-WF1B-44"	"Milano-WF1B-44"	0.000114173228346457	0.015748031496063	0.00527143384683087	0.000774695946416741	0.0349564556248453	0.107902410043467	0.0754263375712576	0.152061838267701	"neutral"	0.0341817596784285	0.00871983665266034	1.80600074558259	0.0705280884423335	49.0875495558641
"fb7576bacc25bdcf087a5ccc9fb72761"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"MBMPE27"	"MBMPE27"	6.2992125984252e-05	0.015748031496063	0.00291143859899837	0.000267651032973089	0.0308636652839402	0.0610509959846937	0.0376439454855745	0.0975374366720457	"neutral"	0.0305960142509671	0.00780510567626712	2.0176576909071	0.0432753249768247	30.11962618387
"72727fdc6125e64313705fc19c5cde87"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Chromatiales"	"Chromatiaceae"	0.000228346456692913	0.0393700787401575	0.0105181568876966	0.00247978504368466	0.0434776844133202	0.204172266463909	0.159181010488503	0.257978319420341	"neutral"	0.0409978993696356	0.0104586477983764	3.7643564922675	0.000185228269906021	0.128918875854591
"00b0dd3f100334f691c4215a271efd32"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Rhodanobacteraceae"	0.00359842519685039	0.062992125984252	0.154688284716414	0.105117977432771	0.22183956489284	0.972810246941145	0.944702033872291	0.986830104305421	"below"	0.116721587460069	0.0297759151683848	2.11553954355482	0.0340933476319197	23.7289699518161
"93b89b7ef7800b0201cc2ae3e94690a9"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Competibacterales"	"Competibacteraceae"	9.84251968503937e-05	0.0236220472440945	0.00454581073619596	0.000597229406817788	0.033719619839584	0.0937409085583305	0.0637059315367746	0.135881212453569	"neutral"	0.0331223904327662	0.00844958939611383	2.79564439604117	0.00521728509549136	3.63123042646199
"09d21bfe1332afd48aea1cf7bbcc4dee"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	0.00474409448818898	0.153543307086614	0.199225186468958	0.142695909449326	0.271067913943574	0.991394755383264	0.97063121916499	0.997516172167808	"neutral"	0.128372004494247	0.0327479603301652	4.68863726285819	3.70134688842214e-06	0.00257613743434181
"cbd86e60040f2faa41f4bed21ff221ee"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"SC-I-84"	1.18110236220472e-05	0.00393700787401575	0.000546469371758726	1.09776613577581e-05	0.0265108086842991	0.0117416162121653	0.00398948048516721	0.0340424167175765	"neutral"	0.0264998310229413	0.00676016097524013	0.582383746250347	0.571972588778529	398.092921789856
"a1f7064ffcc8b6700d07c6dddef3f07b"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Unclassified Burkholderiales"	0.00425984251968504	0.110236220472441	0.180664626584966	0.126872071134839	0.250715612592845	0.986003409268047	0.962699104922133	0.994826240448559	"below"	0.123843541458006	0.0315927401678586	3.48928962434831	0.0005174075133231	0.360115629272878
"a38a62ba8397cf2da70b74c2595fed39"	"d__Bacteria"	"Dependentiae"	"Babeliae"	"Babeliales"	"UBA12411"	7.8740157480315e-06	0.0078740157480315	0.000364342400615559	4.94483680151216e-06	0.0261618602590407	0.00784312764819458	0.00214868893869235	0.0282023946371227	"neutral"	0.0261569154222392	0.00667268250567327	1.18003752483905	0.240421379732187	167.333280293602
"fc3243a0104bc7fecaafdcd89f9372ae"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Cytophagales"	"Amoebophilaceae"	0.0135393700787402	0.480314960629921	0.476415342125194	0.397326532151027	0.55670492581317	0.99999879840794	0.985099102283931	0.999999999904549	"neutral"	0.159378393662143	0.0406577534852405	11.8136128894648	1.28023577756984e-29	8.91044101188606e-27
"22c4915880d95e62675e5026a893efce"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"	0.047759842519685	0.771653543307087	0.912107121011036	0.855238862588547	0.94799362931402	1	0.985101469568687	1	"below"	0.0927547667254738	0.0236619302871107	32.6116058133866	5.04930029814733e-203	3.51431300751054e-200
"21c08e8b18838de709ed71b6801f8590"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Sphingobacteriales"	"AKYH767"	0.000236220472440945	0.0236220472440945	0.0108790913383974	0.00261889897380044	0.0440420630060676	0.21041546497655	0.164791210331462	0.264668487636607	"neutral"	0.0414231640322671	0.0105671336817008	2.23542617663681	0.0251824809107285	17.5270067138671
"4c39bf1253c2f1cce12b35f5760d662e"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Chitinophagales"	"Saprospiraceae"	0.00882283464566929	0.496062992125984	0.341112610206788	0.269408633292798	0.420906074877268	0.999858326622343	0.984823647100518	0.999998697163112	"above"	0.151497441584471	0.0386473065266506	12.8356420332658	1.72839971294097e-34	1.20296620020691e-31
"2c95378653648ce017222e6641c8e2d1"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Weeksellaceae"	0.00211417322834646	0.102362204724409	0.093686466885786	0.0564011458187467	0.151658567159796	0.879536833803342	0.833751259495543	0.914013325974696	"neutral"	0.0952574213410488	0.0243003625870022	4.21237355442428	3.03773382841084e-05	0.0211426274457394
"3d1952d433e1cb10e5d266c43c2c5d1b"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Blattabacteriaceae"	0.000208661417322835	0.0393700787401575	0.00961530841708361	0.00214243060549534	0.0420553089417674	0.188347665626237	0.145041485925026	0.240940168902763	"neutral"	0.039912878336272	0.0101818567184367	3.86668952715356	0.000124382115120958	0.0865699521241868
"546fbefec89be0f3e08588e73e663a7e"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Crocinitomicaceae"	0.00145275590551181	0.228346456692913	0.0652557604713037	0.0353927964567751	0.117253005925344	0.766322233408863	0.710550368367598	0.814158478652174	"above"	0.0818602094685687	0.0208827064970839	10.934715609052	9.84270979283897e-26	6.85052601581592e-23
"0f2d26ea11b266299cfe5e64b364f750"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Prolixibacteraceae"	0.00125590551181102	0.15748031496063	0.0566418392107286	0.0293585408019536	0.106497982564045	0.715406895417925	0.657028472046624	0.76736682641623	"above"	0.0771394417620916	0.0196784290209417	8.00268734831626	8.66212065121065e-15	6.02883597324261e-12
"e7bcdd99dcf5fa52007f0520b91fe938"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Bacteroidetes_vadinHA17"	3.54330708661417e-05	0.0118110236220472	0.00163861222896974	9.16247775359363e-05	0.0285588426415249	0.0348132746913261	0.0183207363117922	0.0651670102373678	"neutral"	0.0284672178639889	0.00726204537346656	1.62640454784286	0.103671106319717	72.1550899985232
"53349adea11f00ead360ee54dae4e1ac"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Bacteroidetes_BD2-2"	0.000440944881889764	0.0984251968503937	0.020222386653417	0.00687120881246858	0.0580006454229201	0.356634396849436	0.30026413768803	0.417276529613527	"above"	0.0511294366104515	0.0130432236251152	7.54607907364807	2.30400936764895e-13	1.60359051988367e-10
"032f2735338c1c6190fce95d8a62f153"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"SB-5"	5.90551181102362e-05	0.0118110236220472	0.0027296945861945	0.000237777157155001	0.030539304328934	0.0573468334474725	0.0348061729630127	0.0930772572767317	"neutral"	0.030301527171779	0.0077299814213722	1.52794980714851	0.126597015119873	88.1115225234315
"3b9282e51ba08918662d57b26447034d"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Marinilabiliaceae"	0.00071259842519685	0.0748031496062992	0.0324989595105733	0.0137069397138752	0.0750930189034153	0.509756191932036	0.448592516808099	0.570629161211187	"neutral"	0.0613860791895401	0.0156597140789643	4.77678897769802	2.45563228742662e-06	0.00170912007204893
"edd72d2751e0a267aa35afef1ea04a58"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Schleiferiaceae"	0.000133858267716535	0.0236220472440945	0.00617780165426255	0.00101961582092931	0.036478125152519	0.125293806207863	0.0900845459798574	0.171668209697896	"neutral"	0.0354585093315897	0.0090455380947933	2.61145848887548	0.0090100256619972	6.27097786075005
"7adf8968e7bb40c15df1b4c10a5d8c13"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"NS7_marine_group"	0.000122047244094488	0.015748031496063	0.00563406909122181	0.000869727530616206	0.0355682315578011	0.114900041120081	0.0812919553209335	0.159982973832167	"neutral"	0.0346985040271849	0.0088516591906084	1.77910504199841	0.0748441257637864	52.0915115315953
"9869c73bf523d6d4ae68ad2447762428"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Sphingobacteriales"	"Unclassified Sphingobacteriales"	0.000283464566929134	0.0590551181102362	0.0130422408010608	0.00349885859843824	0.0473782691419004	0.246860455735737	0.197866686739755	0.303397039138897	"above"	0.0438794105434621	0.0111937271794546	5.27573319980749	2.13126746288925e-07	0.000148336215417092
"0243b6b185e5cdb5e420f44747c32ab6"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"NS9_marine_group"	0.00175590551181102	0.196850393700787	0.078383923113587	0.0449107232669892	0.133323005786703	0.827515675806251	0.776264537072681	0.869007810014357	"above"	0.0884122825197135	0.0225541537040085	8.72789980436292	3.30927344823565e-17	2.30325431997202e-14
"08f65571456aaf0cfc2937c7d36a061a"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Sphingobacteriales"	"Sphingobacteriaceae"	0.000405511811023622	0.0236220472440945	0.0186109175985938	0.00606368688469697	0.0556672745135236	0.333419291167356	0.278304478524849	0.393497719329487	"neutral"	0.0496035876288266	0.0126539764359252	1.86676870813751	0.0615343001169379	42.8278728813888
"0237ad941160db6a4f9e5c9748b0afe5"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Sphingobacteriales"	"KD3-93"	3.93700787401575e-06	0.00393700787401575	0.00018218594462552	1.25324001185852e-06	0.0258105131374941	0.003929275738721	0.000692995982036578	0.0219470050583852	"neutral"	0.0258092598974822	0.00658399487180669	0.597966424742279	0.561306326405427	390.669203178177
"8fff9c7288d638eeb441a323a59c1b3b"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Chitinophagales"	"Unclassified Chitinophagales"	5.90551181102362e-05	0.031496062992126	0.0027296945861945	0.000237777157155001	0.030539304328934	0.0573468334474725	0.0348061729630127	0.0930772572767317	"above"	0.030301527171779	0.0077299814213722	4.0745328190627	5.39314807656417e-05	0.0375363106128866
"bdf9e8c5ae0c43dfe39e8df510409450"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Sphingobacteriales"	"ST-12K33"	0.000122047244094488	0.00393700787401575	0.00563406909122181	0.000869727530616206	0.0355682315578011	0.114900041120081	0.0812919553209335	0.159982973832167	"neutral"	0.0346985040271849	0.0088516591906084	0.444776260499603	0.669516035761879	465.983160890268
"964e4e9caaea46408ea43e282ac11821"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Sphingobacteriales"	"Lentimicrobiaceae"	0.000897637795275591	0.0905511811023622	0.0407826513405743	0.0188200126331022	0.086125579222558	0.592633054339667	0.531263836188679	0.651242079732604	"above"	0.0673055665894558	0.0171697873952693	5.27386734720496	2.15166770007232e-07	0.000149756071925033
"7afa6e4b4f4f3061b5cc38d81dc3109e"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidetes_VC2.1_Bac22"	"Bacteroidetes_VC2.1_Bac22"	0.000881889763779528	0.0984251968503937	0.0400801242911359	0.0183742272354021	0.0852020785201659	0.586161243192369	0.524747064879867	0.64500806969747	"above"	0.0668278512847638	0.0170479212461132	5.77344272239841	1.51398267320234e-08	1.05373194054883e-05
"bd813a0dd832972d9acb2c43a4afa5ed"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Chitinophagales"	"37-13"	1.18110236220472e-05	0.0078740157480315	0.000546469371758726	1.09776613577581e-05	0.0265108086842991	0.0117416162121653	0.00398948048516721	0.0340424167175765	"neutral"	0.0264998310229413	0.00676016097524013	1.16476749250069	0.24671571669777	171.714138821648
"efec0bac622bd32d004df90feb767e08"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Unclassified Bacteroidales"	0.000846456692913386	0.094488188976378	0.0384977620979703	0.0173778679094145	0.0831142768047461	0.571221641179279	0.509743779074945	0.630577307706659	"above"	0.0657364088953317	0.0167694920651356	5.63452897734585	3.23358063778942e-08	2.25057212390144e-05
"6ea7e93cf845625b6f0034e0f164cbf1"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Chitinophagales"	"Chitinophagaceae"	0.000913385826771654	0.106299212598425	0.0414847202452237	0.0192675500557679	0.0870464349360879	0.599003755792149	0.537689154019098	0.657368336628233	"above"	0.06777888488032	0.0172905318572245	6.1478278098201	1.80800856124249e-09	1.25837395862477e-06
"5b17e078b456f4e258f6c20234639aab"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Sphingobacteriales"	"env.OPS_17"	3.93700787401575e-06	0.00393700787401575	0.00018218594462552	1.25324001185852e-06	0.0258105131374941	0.003929275738721	0.000692995982036578	0.0219470050583852	"neutral"	0.0258092598974822	0.00658399487180669	0.597966424742279	0.561306326405427	390.669203178177
"a29d1a66b7b90a351b8d451fe5b2ab2d"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Sphingobacteriales"	"NS11-12_marine_group"	0.000767716535433071	0.145669291338583	0.0349730797077488	0.0151993972101325	0.0784228360778025	0.536065258834554	0.474654770033469	0.59640110892312	"above"	0.06322343886767	0.0161284282825689	9.03183427340019	2.81766880314906e-18	1.96109748699174e-15
"d055ca38262e990ad402497b498aec56"	"d__Bacteria"	"Dependentiae"	"Babeliae"	"Babeliales"	"Babeliaceae"	3.93700787401575e-06	0.00393700787401575	0.00018218594462552	1.25324001185852e-06	0.0258105131374941	0.003929275738721	0.000692995982036578	0.0219470050583852	"neutral"	0.0258092598974822	0.00658399487180669	0.597966424742279	0.561306326405427	390.669203178177
"ea521e792fcb9ed66d715809324ab9a1"	"d__Bacteria"	"Dependentiae"	"Babeliae"	"Babeliales"	"Vermiphilaceae"	0.000149606299212598	0.0354330708661417	0.0069023673305466	0.0012322902058911	0.0376776920612308	0.138962732355575	0.101779077786915	0.186904236361911	"neutral"	0.0364454018553397	0.00929729639166829	3.81111555160217	0.000154579168169945	0.107587101046282
"1537738a0c80bc33a14579b4cb01fec7"	"d__Bacteria"	"Dependentiae"	"Babeliae"	"Babeliales"	"Unclassified Babeliales"	0.000118110236220472	0.0196850393700787	0.00545276615845106	0.000821707332500837	0.0352628766283006	0.111408106930381	0.0783592015637461	0.156035908585534	"neutral"	0.0344411692957998	0.00878601257545912	2.24049751818732	0.0248552659804879	17.2992651224196
"45bd02c8a93d36cc3c30c500c33f7b30"	"d__Bacteria"	"Dependentiae"	"Babeliae"	"Babeliales"	"Babeliales"	0.000263779527559055	0.062992125984252	0.0121414402520552	0.00312320797932044	0.0459981814279609	0.231883852463566	0.184210321824714	0.287546456268814	"above"	0.0428749734486404	0.010937493226694	5.75928365656161	1.63693484431909e-08	1.13930665164609e-05
"d9bbcb98658307c434b227b6cc63fd72"	"d__Bacteria"	"Desulfobacterota"	"Syntrophobacteria"	"Syntrophobacterales"	"uncultured"	0.000118110236220472	0.031496062992126	0.00545276615845106	0.000821707332500837	0.0352628766283006	0.111408106930381	0.0783592015637461	0.156035908585534	"neutral"	0.0344411692957998	0.00878601257545912	3.58479602909971	0.0003647800524336	0.253886916493785
"42bbaedef41ce7afaad38e891c62b742"	"d__Bacteria"	"Myxococcota"	"Myxococcia"	"Myxococcales"	"Anaeromyxobacteraceae"	1.18110236220472e-05	0.00393700787401575	0.000546469371758726	1.09776613577581e-05	0.0265108086842991	0.0117416162121653	0.00398948048516721	0.0340424167175765	"neutral"	0.0264998310229413	0.00676016097524013	0.582383746250347	0.571972588778529	398.092921789856
"adb8e3acfbccf40579dd55bf79ae1a86"	"d__Bacteria"	"Myxococcota"	"Polyangia"	"Blfdi19"	"Blfdi19"	3.93700787401575e-06	0.00393700787401575	0.00018218594462552	1.25324001185852e-06	0.0258105131374941	0.003929275738721	0.000692995982036578	0.0219470050583852	"neutral"	0.0258092598974822	0.00658399487180669	0.597966424742279	0.561306326405427	390.669203178177
