"sample_name_backup","expedition_number","BiologicalMatter","faith_pd","faith_SR"
"67","E10.Acr.cyth.1.20150627.M","E10","Coral Mucus",7.32685312,118
"68","E10.Acr.cyth.2.20150627.M","E10","Coral Mucus",11.587459986,137
"69","E10.Acr.cyth.3.20150627.M","E10","Coral Mucus",4.220146434,62
"70","E10.Acr.pali.1.20150627.M","E10","Coral Mucus",9.810892102,96
"71","E10.Acr.pali.2.20150627.M","E10","Coral Mucus",11.567444935,81
"72","E10.Acr.pali.3.20150627.M","E10","Coral Mucus",5.201193714,65
"73","E10.Alv.alli.1.20150628.M","E10","Coral Mucus",3.658882245,22
"74","E10.Alv.alli.2.20150628.M","E10","Coral Mucus",3.016830574,57
"75","E10.Alv.alli.3.20150628.M","E10","Coral Mucus",6.326943352,71
"76","E10.Cyp.micr.1.20150627.M","E10","Coral Mucus",5.211701984,64
"77","E10.Cyp.sera.2.20150628.M","E10","Coral Mucus",7.626973187,53
"78","E10.Fav.abdi.1.20150629.M","E10","Coral Mucus",8.677789535,33
"79","E10.Mon.curt.1.20150629.M","E10","Coral Mucus",14.771534517,115
"80","E10.Mon.curt.2.20150629.M","E10","Coral Mucus",2.497608694,62
"81","E10.Poc.dami.1.20150628.M","E10","Coral Mucus",1.47025645,31
"82","E10.Por.hero.1.20150628.M","E10","Coral Mucus",3.503686207,20
"83","E10.Por.hero.2.20150628.M","E10","Coral Mucus",5.362714904,31
"84","E10.Por.hero.3.20150628.M","E10","Coral Mucus",1.483767514,9
"85","E10.Ser.cali.1.20150627.M","E10","Coral Mucus",1.362563475,37
"86","E10.Ser.cali.2.20150627.M","E10","Coral Mucus",6.777337475,38
"87","E10.Ser.cali.3.20150627.M","E10","Coral Mucus",10.510131609,97
"88","E10.Sty.pist.1.20150628.M","E10","Coral Mucus",4.757612904,44
"89","E3.10.Sty.pist.1.20150124.M","E3","Coral Mucus",3.483469972,55
"90","E3.10.Sty.pist.1.20150127.M","E3","Coral Mucus",9.398005681,101
"91","E3.10.Sty.pist.2.20150124.M","E3","Coral Mucus",3.588270739,54
"92","E3.11.Fun.sp.1.20150125.M","E3","Coral Mucus",9.847136329,169
"93","E3.11.Fun.sp.1.20150127.M","E3","Coral Mucus",5.253513445,45
"94","E3.11.Fun.sp.2.20150125.M","E3","Coral Mucus",6.164383741,128
"95","E3.14.Phy.lich.1.20150125.M","E3","Coral Mucus",9.108816702,108
"96","E3.14.Phy.lich.1.20150129.M","E3","Coral Mucus",6.131405205,74
"97","E3.14.Phy.lich.2.20150125.M","E3","Coral Mucus",9.587827793,82
"98","E3.15.Dip.heli.1.20150105.M","E3","Coral Mucus",2.157769306,57
"99","E3.15.Dip.heli.1.20150106.M","E3","Coral Mucus",6.646372063,59
"100","E3.15.Dip.heli.1.20150118.M","E3","Coral Mucus",9.814416841,83
"101","E3.15.Dip.heli.1.20150119.M","E3","Coral Mucus",4.67892303,97
"102","E3.15.Dip.heli.1.20150120.M","E3","Coral Mucus",5.349996849,71
"103","E3.15.Dip.heli.1.20150121.M","E3","Coral Mucus",6.029215784,107
"104","E3.15.Dip.heli.1.20150123.M","E3","Coral Mucus",2.587493813,50
"105","E3.15.Dip.heli.2.20150105.M","E3","Coral Mucus",4.21763155,52
"106","E3.15.Dip.heli.2.20150106.M","E3","Coral Mucus",3.606064623,50
"107","E3.15.Dip.heli.2.20150119.M","E3","Coral Mucus",4.906448935,71
"108","E3.15.Dip.heli.2.20150120.M","E3","Coral Mucus",6.133731954,81
"109","E3.15.Dip.heli.2.20150121.M","E3","Coral Mucus",5.840797226,97
"110","E3.15.Dip.heli.2.20150123.M","E3","Coral Mucus",7.505755339,117
"111","E3.15.Dip.heli.3.20150105.M","E3","Coral Mucus",8.798376743,120
"112","E3.15.Dip.heli.3.20150120.M","E3","Coral Mucus",2.287632999,62
"113","E3.15.Dip.heli.3.20150121.M","E3","Coral Mucus",3.86722728,92
"114","E3.15.Dip.heli.3.20150123.M","E3","Coral Mucus",10.546063525,178
"115","E3.15.Dip.heli.4.20150105.M","E3","Coral Mucus",1.408015229,52
"116","E3.17.Ech.mamm.1.20150123.M","E3","Coral Mucus",15.109608707,205
"117","E3.17.Ech.mamm.1.20150127.M","E3","Coral Mucus",0.447355925,22
"118","E3.17.Ech.mamm.1.20150129.M","E3","Coral Mucus",10.634100969,137
"119","E3.19.Sym.sp.1.20150125.M","E3","Coral Mucus",12.4577237,142
"120","E3.19.Sym.sp.1.20150127.M","E3","Coral Mucus",8.175415297,132
"121","E3.19.Sym.sp.2.20150125.M","E3","Coral Mucus",13.006911891,168
"122","E3.2.Tur.reni.1.20150124.M","E3","Coral Mucus",6.937522246,95
"123","E3.2.Tur.reni.1.20150127.M","E3","Coral Mucus",0.014831623,6
"124","E3.2.Tur.reni.2.20150124.M","E3","Coral Mucus",5.553092727,92
"125","E3.3.Por.cyli.1.20150123.M","E3","Coral Mucus",5.846251062,113
"126","E3.3.Por.cyli.1.20150127.M","E3","Coral Mucus",9.649493078,102
"127","E3.3.Por.cyli.2.20150123.M","E3","Coral Mucus",2.253240541,42
"128","E3.4.Pac.rugo.1.20150127.M","E3","Coral Mucus",13.296655615,154
"129","E3.4.Pac.rugo.1.20150128.M","E3","Coral Mucus",7.804525943,99
"130","E3.4.Pac.spec.1.20150128.M","E3","Coral Mucus",15.888612672,143
"131","E3.4.Pac.spec.1.20150129.M","E3","Coral Mucus",11.036923935,131
"132","E3.5.Gal.astr.1.20150124.M","E3","Coral Mucus",0.764249789,26
"133","E3.5.Gal.astr.2.20150124.M","E3","Coral Mucus",1.796419191,24
"134","E3.5.Gal.astr.2.20150127.M","E3","Coral Mucus",4.491744964,74
"135","E3.6.Acr.hyac.1.20150105.M","E3","Coral Mucus",3.85566483,95
"136","E3.6.Acr.hyac.1.20150106.M","E3","Coral Mucus",2.304613761,40
"137","E3.6.Acr.hyac.1.20150118.M","E3","Coral Mucus",14.432044096,81
"138","E3.6.Acr.hyac.1.20150120.M","E3","Coral Mucus",9.343242834,145
"139","E3.6.Acr.hyac.1.20150121.M","E3","Coral Mucus",3.136914443,56
"140","E3.6.Acr.hyac.1.20150123.M","E3","Coral Mucus",4.009747833,95
"141","E3.6.Acr.hyac.2.20150105.M","E3","Coral Mucus",5.876136751,86
"142","E3.6.Acr.hyac.2.20150106.M","E3","Coral Mucus",3.833883132,75
"143","E3.6.Acr.hyac.2.20150120.M","E3","Coral Mucus",3.843309357,69
"144","E3.6.Acr.hyac.2.20150121.M","E3","Coral Mucus",4.700833333,79
"145","E3.6.Acr.hyac.2.20150123.M","E3","Coral Mucus",11.089245527,179
"146","E3.6.Acr.hyac.3.20150105.M","E3","Coral Mucus",8.916421697,124
"147","E3.6.Acr.hyac.3.20150120.M","E3","Coral Mucus",3.566059289,50
"148","E3.6.Acr.hyac.3.20150121.M","E3","Coral Mucus",1.405200751,34
"149","E3.6.Acr.hyac.3.20150123.M","E3","Coral Mucus",14.861270065,208
"150","E3.6.Acr.hyac.4.20150105.M","E3","Coral Mucus",2.553599453,40
"151","E3.7.Pav.vari.1.20150124.M","E3","Coral Mucus",10.131502048,127
"152","E3.7.Pav.vari.1.20150127.M","E3","Coral Mucus",8.266904215,110
"153","E3.7.Pav.vari.2.20150124.M","E3","Coral Mucus",11.931208893,146
"154","E7.10.Poc.dami.1.20150621.M","E7","Coral Mucus",3.157114095,80
"155","E7.10.Poc.dami.2.20150621.M","E7","Coral Mucus",10.776509044,120
"156","E7.10.Poc.dami.3.20150621.M","E7","Coral Mucus",1.395417276,34
"157","E7.10.Ser.cali.1.20150622.M","E7","Coral Mucus",2.171281697,58
"158","E7.10.Ser.cali.2.20150622.M","E7","Coral Mucus",5.528763348,128
"159","E7.10.Ser.cali.3.20150622.M","E7","Coral Mucus",4.854468036,119
"160","E7.17.Cyp.micr.1.20150621.M","E7","Coral Mucus",11.686855741,160
"161","E7.17.Cyp.micr.2.20150621.M","E7","Coral Mucus",8.989138108,121
"162","E7.17.Cyp.micr.3.20150621.M","E7","Coral Mucus",1.94423803,48
"163","E7.17.Ech.lame.1.20150620.M","E7","Coral Mucus",13.892145612,129
"164","E7.17.Ech.lame.2.20150620.M","E7","Coral Mucus",2.168080577,45
"165","E7.17.Ech.lame.3.20150620.M","E7","Coral Mucus",27.512423517,231
"166","E7.17.Fav.abdi.1.20150623.M","E7","Coral Mucus",17.043607048,154
"167","E7.17.Fav.abdi.2.20150623.M","E7","Coral Mucus",0.857279721,17
"168","E7.17.Fav.spA.1.20150623.M","E7","Coral Mucus",3.400992457,55
"169","E7.17.Fav.spA.2.20150623.M","E7","Coral Mucus",1.312573936,22
"170","E7.17.Fav.spB.1.20150623.M","E7","Coral Mucus",4.944531452,105
"171","E7.17.Gon.edwa.1.20150623.M","E7","Coral Mucus",1.83726039,35
"172","E7.17.Gon.edwa.2.20150623.M","E7","Coral Mucus",0.946404611,28
"173","E7.17.Hyd.exce.1.20150620.M","E7","Coral Mucus",13.13143788,127
"174","E7.17.Hyd.exes.1.20150622.M","E7","Coral Mucus",13.418356638,155
"175","E7.17.Hyd.exes.2.20150622.M","E7","Coral Mucus",2.351596999,30
"176","E7.17.Mer.ampl.1.20150621.M","E7","Coral Mucus",10.713011074,124
"177","E7.17.Mer.ampl.3.20150621.M","E7","Coral Mucus",11.36780838,126
"178","E7.17.Myc.elep.1.20150622.M","E7","Coral Mucus",11.663601881,132
"179","E7.17.Pla.sine.2.20150622.M","E7","Coral Mucus",9.165422752,119
"180","E7.17.Pla.sine.3.20150622.M","E7","Coral Mucus",7.072912503,108
"181","E7.19.Lob.hemp.1.20150619.M","E7","Coral Mucus",12.85276334,150
"182","E7.19.Lob.hemp.1.20150621.M","E7","Coral Mucus",4.565943658,92
"183","E7.19.Lob.hemp.2.20150619.M","E7","Coral Mucus",14.426251593,134
"184","E7.3.Por.loba.1.20150619.M","E7","Coral Mucus",9.041817033,101
"185","E7.3.Por.loba.2.20150619.M","E7","Coral Mucus",2.528166856,46
"186","E7.3.Por.loba.3.20150619.M","E7","Coral Mucus",7.699419799,44
"187","E7.3.Por.loba.4.20150619.M","E7","Coral Mucus",1.639127313,57
"188","E7.5.Gal.astr.1.20150622.M","E7","Coral Mucus",5.192495092,98
"189","E7.5.Gal.fasc.1.20150621.M","E7","Coral Mucus",11.953163117,136
"190","E7.5.Gal.fasc.1.20150622.M","E7","Coral Mucus",3.056139581,45
"191","E7.6.Acr.hyac.1.20150622.M","E7","Coral Mucus",6.490660383,122
"192","E7.6.Acr.hyac.2.20150622.M","E7","Coral Mucus",4.612193837,98
"193","E7.6.Acr.hyac.3.20150622.M","E7","Coral Mucus",4.194065744,115
"194","E7.6.Mon.aequ.1.20150620.M","E7","Coral Mucus",2.93533025,87
"195","E7.6.Mon.aequ.2.20150620.M","E7","Coral Mucus",5.796110269,108
"196","E7.6.Mon.aequ.3.20150620.M","E7","Coral Mucus",3.637536493,71
"197","E7.6.Mon.aequ.4.20150620.M","E7","Coral Mucus",1.043607622,34
"198","E7.7.Pav.vari.1.20150622.M","E7","Coral Mucus",8.189494725,136
"199","E7.7.Pav.vari.1.20150623.M","E7","Coral Mucus",1.357281346,12
"200","E7.7.Pav.vari.2.20150622.M","E7","Coral Mucus",4.297309355,78
