"id"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"
"bc0533e754cda40e80893c6bc36cd4b3"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Thiomicrospirales"	"Thioglobaceae"
"05ec3457e4726078c527ac0ab15a62d1"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"SAR86_clade"	"SAR86_clade"
"e56688f63d8d85285c2d651a42b149da"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"eub62A3"	"eub62A3"
"581c95d8c957ff4981119c86f200e2cc"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Oceanospirillales"	"Nitrincolaceae"
"6b4a94c91e930303667e834f314b25aa"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Chromatiales"	"Sedimenticolaceae"
"896d7cf854f31c00f5ad6ed2a1b85c95"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Granulosicoccales"	"Granulosicoccaceae"
"21ab8c1d40f2fd9244db4a09498234dc"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Chromatiales"	"Chromatiaceae"
"aac50fdd3aade74e2fd20be4e46271a5"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Rhodanobacteraceae"
"bf546e57265707cefd07f127cf762568"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Competibacterales"	"Competibacteraceae"
"c52a3a48c26d290ccbcb3b3742d6d421"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"
"389424a453091776937b0630beb8e16e"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Alteromonadales"	"Pseudoalteromonadaceae"
"89bfb3594bcfe03429f7c1197c062e59"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Alteromonadales"	"Unclassified Alteromonadales"
"a1f7064ffcc8b6700d07c6dddef3f07b"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Burkholderiales"	"Unclassified Burkholderiales"
"ef089b94b8a0d0d9e7e69beee3b368be"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Cytophagales"	"Amoebophilaceae"
"22c4915880d95e62675e5026a893efce"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Flavobacteriaceae"
"21c08e8b18838de709ed71b6801f8590"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Sphingobacteriales"	"AKYH767"
"3c6dbad66642521f67807260cfeeb068"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Sphingobacteriales"	"Unclassified Sphingobacteriales"
"e9bb1cefa7e7597367ac7159f1b0eeeb"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Chitinophagales"	"Saprospiraceae"
"2c95378653648ce017222e6641c8e2d1"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Weeksellaceae"
"550f1094b1c7d5b212342853fe7c0abe"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Blattabacteriaceae"
"bb2028e392aa5a9dc63da1a3da0bcff4"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"SB-5"
"61f983bccae879612d31bcd62db2aff8"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Marinilabiliaceae"
"0c927c9cbcdeacf9fac29833f1cfa2d0"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Prolixibacteraceae"
"d288dd46bc581b6a6841234dd8464135"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Crocinitomicaceae"
"593709e912d5a9d568b2aa7e034a70b9"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"Schleiferiaceae"
"18db9e7a7cfb98a3bedb4cf27be39ac0"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Flavobacteriales"	"NS7_marine_group"
"3a732a5a46bab38ee617b7c0bffdcaad"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Sphingobacteriales"	"Sphingobacteriaceae"
"6119ec2d8c583b12e822af7a5b4dbdde"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Sphingobacteriales"	"Lentimicrobiaceae"
"7afa6e4b4f4f3061b5cc38d81dc3109e"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidetes_VC2.1_Bac22"	"Bacteroidetes_VC2.1_Bac22"
"1ba2777ed54ec5c9ca8962df8122eacd"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Chitinophagales"	"Unclassified Chitinophagales"
"beb2632ff350089a02e7eca090281cfe"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Chitinophagales"	"uncultured"
"bd7588ebceb43843a0f36ddd7b96f315"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Bacteroidales"	"Unclassified Bacteroidales"
"9e55ab2e74c96d0c5b159f0f6b4d8225"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Chitinophagales"	"Chitinophagaceae"
"3b59e0c780466a3e1cd684922a10fe8b"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Sphingobacteriales"	"env.OPS_17"
"82c1c2f7157104bc1be25334cad36a25"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Sphingobacteriales"	"NS11-12_marine_group"
"3db5bed6379e705bd5691f7b4c0aad22"	"d__Bacteria"	"Dependentiae"	"Babeliae"	"Babeliales"	"UBA12411"
"e07672a4b4bc1130d34f7f20189389c1"	"d__Bacteria"	"Dependentiae"	"Babeliae"	"Babeliales"	"Babeliaceae"
"1090ff43d4e342f4144f046538c3cb5e"	"d__Bacteria"	"Dependentiae"	"Babeliae"	"Babeliales"	"Vermiphilaceae"
"82fa3d18570b666ca4c3393c1a17228c"	"d__Bacteria"	"Dependentiae"	"Babeliae"	"Babeliales"	"UBA12409"
"8173be77f62723bea8c32a690df4d231"	"d__Bacteria"	"Dependentiae"	"Babeliae"	"Babeliales"	"Babeliales"
"a3640edfeb76f0dde458d66ab73cb939"	"d__Bacteria"	"Dependentiae"	"Babeliae"	"Babeliales"	"Unclassified Babeliales"
"10b1cde94993b8649f6b5ed37819cb4e"	"d__Bacteria"	"Myxococcota"	"Polyangia"	"Blfdi19"	"Blfdi19"
"5fa038708c95d8911f50a6b69a169bae"	"d__Bacteria"	"Myxococcota"	"Myxococcia"	"Myxococcales"	"Unclassified Myxococcales"
"ddd51cd00c21dcb5157b8215d059bb03"	"d__Bacteria"	"NB1-j"	"NB1-j"	"NB1-j"	"NB1-j"
"718b559cc8fe77204873c4198bbe84d4"	"d__Bacteria"	"Patescibacteria"	"Saccharimonadia"	"Saccharimonadales"	"Saccharimonadales"
"a2d45a98b3140cfbbbe87af4c0060555"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"UBA10353_marine_group"	"UBA10353_marine_group"
"4913dc0bdfa8cfc6deb79233ceb72445"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Methylococcales"	"Methylomonadaceae"
"c5dc14951c21c3670044ebfa528cfd22"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Halothiobacillales"	"Halothiobacillaceae"
"c7eb9fdcbaabbe2ba765096e688ac2d3"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Nitrococcales"	"Unclassified Nitrococcales"
"565722e58b1d65043528719a3c6fc775"	"d__Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Dstr-E11"	"Dstr-E11"
"619cb7c38b788a32c01963579966fb4b"	"d__Bacteria"	"Acidobacteriota"	"Blastocatellia"	"11-24"	"11-24"
"3da0ff6fb7c39996320aeab758bc7452"	"d__Bacteria"	"Acidobacteriota"	"Holophagae"	"Acanthopleuribacterales"	"Acanthopleuribacteraceae"
"7dd79a84fd2ad6b5853f6af13474e859"	"d__Bacteria"	"Modulibacteria"	"Moduliflexia"	"Moduliflexales"	"Moduliflexaceae"
"519e8a6ff9eb9c21ab8f87e6b8526e0d"	"d__Bacteria"	"Acidobacteriota"	"Vicinamibacteria"	"Vicinamibacterales"	"Unclassified Vicinamibacterales"
"8c6b8d812fdc5a3d253089c4d1598589"	"d__Bacteria"	"Acidobacteriota"	"AT-s3-28"	"AT-s3-28"	"AT-s3-28"
"262be0ab8c0547306030b4c1f1e873e4"	"d__Bacteria"	"Acidobacteriota"	"Subgroup_22"	"Subgroup_22"	"Subgroup_22"
"7b71943e30724437da312df6d8e60f78"	"d__Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Elsterales"	"uncultured"
"e6e5fa540adfea73babf5518bc46250c"	"d__Bacteria"	"Acidobacteriota"	"Holophagae"	"Subgroup_7"	"Subgroup_7"
"734325a74f997583455218b835bb73fd"	"d__Bacteria"	"Acidobacteriota"	"Thermoanaerobaculia"	"Thermoanaerobaculales"	"Thermoanaerobaculaceae"
"240cab4982f287b928b74e6773ff3250"	"d__Bacteria"	"Planctomycetota"	"Phycisphaerae"	"Phycisphaerales"	"Phycisphaeraceae"
"de99125b2ce922bafce18a0f297ead4d"	"d__Bacteria"	"Planctomycetota"	"Planctomycetes"	"Planctomycetales"	"Schlesneriaceae"
"17f9d461cf617ee4cdc98552d324677f"	"d__Bacteria"	"Planctomycetota"	"Phycisphaerae"	"mle1-8"	"mle1-8"
"27c0f79ba15c838222a078e7cf19166b"	"d__Bacteria"	"Planctomycetota"	"Phycisphaerae"	"S-70"	"S-70"
"d92e45b2843d4c4423b55a9463da7952"	"d__Bacteria"	"Planctomycetota"	"Phycisphaerae"	"Pla1_lineage"	"Pla1_lineage"
"ed3b99d0d9b04ba0a98c9829f232f124"	"d__Bacteria"	"Planctomycetota"	"Phycisphaerae"	"Phycisphaerales"	"AKAU3564_sediment_group"
"9b78551c8d24c42709a269e9a4b95c98"	"d__Bacteria"	"Planctomycetota"	"Phycisphaerae"	"MSBL9"	"SG8-4"
"41559cf85526c96d9886405dbd75d403"	"d__Bacteria"	"Planctomycetota"	"Phycisphaerae"	"MSBL9"	"4572-13"
"d50422e3c9abacfc2ca72c0ae4e5731c"	"d__Bacteria"	"Planctomycetota"	"Phycisphaerae"	"MSBL9"	"KCLunmb-38-53"
"3980108f552d343d6d5c9a5b6db8f56a"	"d__Bacteria"	"Planctomycetota"	"Phycisphaerae"	"MSBL9"	"Unclassified MSBL9"
"107c55a021c1c5185448c88e652c0619"	"d__Bacteria"	"Planctomycetota"	"Phycisphaerae"	"MSBL9"	"SM23-30"
"3c8c7470e81bf55595bdf98e274b7714"	"d__Bacteria"	"Planctomycetota"	"Phycisphaerae"	"Unclassified Phycisphaerae"	"Unclassified Phycisphaerae"
"63083ceacad4cb06f74dbe7d58eec850"	"d__Bacteria"	"Planctomycetota"	"Pla4_lineage"	"Pla4_lineage"	"Pla4_lineage"
"f46b643444ecc7906b7346ff1f8d6f73"	"d__Bacteria"	"Planctomycetota"	"Brocadiae"	"Brocadiales"	"GWA2-50-13"
"7e7d91b3e0e40bf648124c39e21fc631"	"d__Bacteria"	"Planctomycetota"	"Unclassified Planctomycetota"	"Unclassified Planctomycetota"	"Unclassified Planctomycetota"
"25853fa8cfc476952f9d80d956167a88"	"d__Bacteria"	"Planctomycetota"	"028H05-P-BN-P5"	"028H05-P-BN-P5"	"028H05-P-BN-P5"
"d2973a13621b676173f12e71e7823b2c"	"d__Bacteria"	"Planctomycetota"	"BD7-11"	"BD7-11"	"BD7-11"
"45f9fce45129787483dcc21f3e9ea937"	"d__Bacteria"	"Planctomycetota"	"Pla3_lineage"	"Pla3_lineage"	"Pla3_lineage"
"7aa4b25b12588871efa9b0f6debc5ce7"	"d__Bacteria"	"Nitrospirota"	"Thermodesulfovibrionia"	"uncultured"	"uncultured"
"c11e038610ee12feccf3a871c6b3f9c0"	"d__Bacteria"	"Acidobacteriota"	"Subgroup_18"	"Subgroup_18"	"Subgroup_18"
"916faa0acfd54f66342f472096e01e12"	"d__Bacteria"	"Planctomycetota"	"vadinHA49"	"vadinHA49"	"vadinHA49"
"b47ac9d17f15e50ccdb31d6b9756f033"	"d__Bacteria"	"Calditrichota"	"Calditrichia"	"Calditrichales"	"Calditrichaceae"
"ef52aae2b7d7e6dc89bff413ab5805ed"	"d__Bacteria"	"Caldisericota"	"Caldisericia"	"Caldisericales"	"LF045"
"a6aaba21569b4fd118068eee5ed23193"	"d__Bacteria"	"Verrucomicrobiota"	"Omnitrophia"	"Omnitrophales"	"Unclassified Omnitrophales"
"551b8374099d68077d803449191c5075"	"d__Bacteria"	"Fibrobacterota"	"Chitinivibrionia"	"Chitinivibrionales"	"Chitinivibrionaceae"
"06155511802073187f7b563b7eb90e57"	"d__Bacteria"	"Elusimicrobiota"	"Elusimicrobia"	"Elusimicrobiales"	"Elusimicrobiaceae"
"51e4f09b318d9fd5851263d0309b024c"	"d__Bacteria"	"Armatimonadota"	"Fimbriimonadia"	"Fimbriimonadales"	"Fimbriimonadaceae"
"0e19a44882ae3ab31e2383f1b011e991"	"d__Bacteria"	"MAT-CR-M4-B07"	"MAT-CR-M4-B07"	"MAT-CR-M4-B07"	"MAT-CR-M4-B07"
"dbc75b29064627a242c3d2f0f3184a8c"	"d__Bacteria"	"Elusimicrobiota"	"Lineage_IIb"	"Lineage_IIb"	"Lineage_IIb"
"e5777493b9ad2578c67dbf6bdd43fae9"	"d__Bacteria"	"Elusimicrobiota"	"Elusimicrobia"	"MVP-88"	"MVP-88"
"607213e50a21ae1db81a1e1160cbbdff"	"d__Bacteria"	"Elusimicrobiota"	"Lineage_IIa"	"Lineage_IIa"	"Lineage_IIa"
"998ce2060eae122890f032b1c906361b"	"d__Bacteria"	"Elusimicrobiota"	"Endomicrobia"	"Endomicrobiales"	"Endomicrobiaceae"
"30412c90733bf5065b41d8dfdbeead3d"	"d__Archaea"	"Nanoarchaeota"	"Nanoarchaeia"	"Woesearchaeales"	"SCGC_AAA011-D5"
"9a04c9eda2112dbc4b14a3f35695e02c"	"d__Archaea"	"Nanoarchaeota"	"Nanoarchaeia"	"Woesearchaeales"	"Woesearchaeales"
"f19443a7a5e70d09059aa5546bf649fd"	"d__Archaea"	"Nanoarchaeota"	"Nanoarchaeia"	"Woesearchaeales"	"SCGC_AAA286-E23"
"55504d8e0ac23e2a21195ded2edc9eee"	"d__Archaea"	"Nanoarchaeota"	"Nanoarchaeia"	"Woesearchaeales"	"Unclassified Woesearchaeales"
"dcd065c577cad384b107b1a2d515fe77"	"d__Archaea"	"Nanoarchaeota"	"Nanoarchaeia"	"Woesearchaeales"	"GW2011"
"ee5296c3352650377c8530c9f7f9e28a"	"d__Archaea"	"Iainarchaeota"	"Iainarchaeia"	"Iainarchaeales"	"Iainarchaeales"
"dede40dd44072499d8dd2a3294060324"	"d__Archaea"	"Aenigmarchaeota"	"Aenigmarchaeia"	"Aenigmarchaeales"	"Aenigmarchaeales"
"60a84eb0dc4ed47a7fab1ab86e914ae1"	"d__Archaea"	"Micrarchaeota"	"Micrarchaeia"	"Micrarchaeales"	"Micrarchaeales"
"6bd8de5bcd0db43bd220f48c2cd515fe"	"d__Archaea"	"Aenigmarchaeota"	"Deep_Sea_Euryarchaeotic_Group(DSEG)"	"Deep_Sea_Euryarchaeotic_Group(DSEG)"	"Deep_Sea_Euryarchaeotic_Group(DSEG)"
"2f40b5ae10d056fe2755da73815a80df"	"d__Archaea"	"Euryarchaeota"	"Methanobacteria"	"Methanobacteriales"	"Methanobacteriaceae"
"3541ebf667fd33917fe5a6fc31ec0acf"	"d__Archaea"	"Thermoplasmatota"	"Thermoplasmata"	"uncultured"	"uncultured"
"37ed8c982182366925880f19f9d6a07d"	"d__Archaea"	"Thermoplasmatota"	"Thermoplasmata"	"Marine_Group_II"	"Marine_Group_II"
"4f0a216709a156d7775a2f3aa22f7d17"	"d__Archaea"	"Thermoplasmatota"	"Thermoplasmata"	"Unclassified Thermoplasmata"	"Unclassified Thermoplasmata"
"7a65762a783f30cf91ca9015ce216bbc"	"d__Archaea"	"Thermoplasmatota"	"Thermoplasmatota"	"Thermoplasmatota"	"Thermoplasmatota"
"f8455751ee1a72a2abc56a96e4ab7968"	"d__Archaea"	"Thermoplasmatota"	"Thermoplasmata"	"Marine_Benthic_Group_D_and_DHVEG-1"	"Marine_Benthic_Group_D_and_DHVEG-1"
"f753c43ca75368d37a96d04904be29ea"	"d__Archaea"	"Halobacterota"	"Methanosarcinia"	"Methanosarciniales"	"Methanosarcinaceae"
"b97961d3699b5a178686f6d4c29873f8"	"d__Archaea"	"Halobacterota"	"Halobacteria"	"Halobacterales"	"Halomicrobiaceae"
"22e681c0ddf37b083bc1f7cafd0113d3"	"d__Archaea"	"Halobacterota"	"Halobacteria"	"Halobacterales"	"Haloferacaceae"
"9f81c4477ca58c5cdb4d903f0845af20"	"d__Archaea"	"Halobacterota"	"Halobacteria"	"Halobacterales"	"Halococcaceae"
"14973ecc941ee8ac6fef2daef87bdfb6"	"d__Archaea"	"Altiarchaeota"	"Altiarchaeia"	"Altiarchaeales"	"Altiarchaeaceae"
"19c8fa1bb5325954745e00503cf17756"	"d__Archaea"	"Crenarchaeota"	"Bathyarchaeia"	"Bathyarchaeia"	"Bathyarchaeia"
"21b131a2bc2cc172ff0d8912c6b8a901"	"d__Archaea"	"Asgardarchaeota"	"Lokiarchaeia"	"Lokiarchaeia"	"Lokiarchaeia"
"03ecdec22cba5d85297b2b8fb36979af"	"d__Archaea"	"Asgardarchaeota"	"Unclassified Asgardarchaeota"	"Unclassified Asgardarchaeota"	"Unclassified Asgardarchaeota"
"23b4dcd0e2be7ff69a4cbd2bd65b531d"	"d__Archaea"	"Asgardarchaeota"	"Odinarchaeia"	"Odinarchaeia"	"Odinarchaeia"
"69029fea341c494851ed679bb0194c0d"	"d__Archaea"	"Crenarchaeota"	"Nitrososphaeria"	"Nitrososphaerales"	"Nitrososphaeraceae"
"926bbb9221a2a6cc4f7729c0e1a5c9a5"	"d__Archaea"	"Crenarchaeota"	"Nitrososphaeria"	"Nitrosopumilales"	"Nitrosopumilaceae"
"cb39d8dc217b0ccde4fa86bb7cb4839c"	"d__Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Unclassified Gammaproteobacteria"	"Unclassified Gammaproteobacteria"
"b9311732854cb0d3493a2e9e85d8bd0f"	"d__Bacteria"	"Patescibacteria"	"Gracilibacteria"	"JGI_0000069-P22"	"JGI_0000069-P22"
"43d6d7bc180b12fa766310b8c26cf22a"	"d__Bacteria"	"Patescibacteria"	"CPR2"	"CPR2"	"CPR2"
"cbd0a874739e36c9d92b1eb46f0df3aa"	"d__Bacteria"	"Patescibacteria"	"Gracilibacteria"	"Unclassified Gracilibacteria"	"Unclassified Gracilibacteria"
"9d3070231556a078f3fc273f876e67c3"	"d__Bacteria"	"Patescibacteria"	"Gracilibacteria"	"Candidatus_Abawacabacteria"	"Candidatus_Abawacabacteria"
"e683295b6cd848cd647d9dec6b07d945"	"d__Bacteria"	"Patescibacteria"	"Gracilibacteria"	"Gracilibacteria"	"Gracilibacteria"
"2eb9f4e6c8a08a211d016177b3b52a52"	"d__Bacteria"	"Patescibacteria"	"Gracilibacteria"	"Candidatus_Peregrinibacteria"	"Candidatus_Peregrinibacteria"
"98d2aeba92b38a8aba3d41dd26a19f1e"	"d__Bacteria"	"Patescibacteria"	"Gracilibacteria"	"Candidatus_Peribacteria"	"Candidatus_Peribacteria"
"ab3477503f3a42316be20ceae4ab83fc"	"d__Bacteria"	"Patescibacteria"	"Kazania"	"Kazania"	"Kazania"
"3603ce3ae6132c8b9aff61a7edb08bd8"	"d__Bacteria"	"Patescibacteria"	"Saccharimonadia"	"Saccharimonadales"	"Unclassified Saccharimonadales"
"f5aeffac54c7633e989038cdc37e6424"	"d__Bacteria"	"Patescibacteria"	"Saccharimonadia"	"Saccharimonadales"	"Saccharimonadaceae"
"e43437a71f38cd3ce4235b95c0c03619"	"d__Bacteria"	"Patescibacteria"	"Parcubacteria"	"GWA2-38-13b"	"GWA2-38-13b"
"da9cc77eba6a0eff335abe64fb4b6db8"	"d__Bacteria"	"Patescibacteria"	"ABY1"	"Candidatus_Komeilibacteria"	"Candidatus_Komeilibacteria"
"b08e5e4efd7cd65a5a55318ea3534a15"	"d__Bacteria"	"Patescibacteria"	"ABY1"	"Candidatus_Buchananbacteria"	"Candidatus_Buchananbacteria"
"79ae40dabf84e83679ef3a9a1751a947"	"d__Bacteria"	"Patescibacteria"	"ABY1"	"Unclassified ABY1"	"Unclassified ABY1"
"1e3600432a0388335d0b7c972279e24c"	"d__Bacteria"	"Patescibacteria"	"ABY1"	"Candidatus_Kuenenbacteria"	"Candidatus_Kuenenbacteria"
"e72635c59a28e64e34845c52a78f8479"	"d__Bacteria"	"Patescibacteria"	"ABY1"	"Candidatus_Kerfeldbacteria"	"Candidatus_Kerfeldbacteria"
"c1356a087fefbb27d645516b409e8423"	"d__Bacteria"	"Patescibacteria"	"ABY1"	"Candidatus_Magasanikbacteria"	"Candidatus_Magasanikbacteria"
"2b7bf3120ead165261e1aa3584eedd41"	"d__Bacteria"	"Patescibacteria"	"ABY1"	"Candidatus_Uhrbacteria"	"Candidatus_Uhrbacteria"
"3ae29370fb2308fe4c9fcf0754930c51"	"d__Bacteria"	"Patescibacteria"	"ABY1"	"Candidatus_Falkowbacteria"	"Candidatus_Falkowbacteria"
"ae93dda1398fcc61bcfbf27313fbb5d7"	"d__Bacteria"	"Patescibacteria"	"Microgenomatia"	"Candidatus_Chisholmbacteria"	"Candidatus_Chisholmbacteria"
"98a68ca4de53004ee94b9b63ca9f0779"	"d__Bacteria"	"Patescibacteria"	"Microgenomatia"	"Candidatus_Pacebacteria"	"Candidatus_Pacebacteria"
"d8c8516162752403d05dedded5b6a936"	"d__Bacteria"	"Patescibacteria"	"Microgenomatia"	"Candidatus_Woesebacteria"	"Candidatus_Woesebacteria"
"2d51ce8a79c65dce7d3631e898cc5396"	"d__Bacteria"	"Patescibacteria"	"Microgenomatia"	"Unclassified Microgenomatia"	"Unclassified Microgenomatia"
"9877009424ed514bc8cd5dbc211b5e16"	"d__Bacteria"	"Patescibacteria"	"Gracilibacteria"	"Absconditabacteriales_(SR1)"	"Absconditabacteriales_(SR1)"
"1d26779cf1d5bef59d28501fd7c7aa9d"	"d__Bacteria"	"Patescibacteria"	"Microgenomatia"	"Candidatus_Curtissbacteria"	"Candidatus_Curtissbacteria"
"9a148628881b670d6f9978d3973bef9e"	"d__Bacteria"	"Bacteroidota"	"Bacteroidia"	"Cytophagales"	"Microscillaceae"
"6f0aedc03af185bfbb5e73a8092cb2cc"	"d__Bacteria"	"Verrucomicrobiota"	"Chlamydiae"	"Chlamydiales"	"Simkaniaceae"
"7819afe8fc5a5b9036496dd9f78ab8e6"	"d__Bacteria"	"Verrucomicrobiota"	"Chlamydiae"	"Chlamydiales"	"Chlamydiaceae"
"62749f1d311df873c369f507a0960f01"	"d__Bacteria"	"Verrucomicrobiota"	"Chlamydiae"	"Chlamydiales"	"Unclassified Chlamydiales"
"f34bc2116e8764cf2e13395d2c0ecd37"	"d__Bacteria"	"Verrucomicrobiota"	"Chlamydiae"	"Chlamydiales"	"cvE6"
"0b8c52ea1cba3f4b650f4e179cb6329a"	"d__Bacteria"	"Verrucomicrobiota"	"Chlamydiae"	"Chlamydiales"	"Parachlamydiaceae"
"fa85d1b4892b280d0a3ff1d75c657e52"	"d__Bacteria"	"Acidobacteriota"	"Blastocatellia"	"Blastocatellales"	"Blastocatellaceae"
"5bbb0b1e5abd649c12e386a02af97cd1"	"d__Bacteria"	"Acidobacteriota"	"Blastocatellia"	"Pyrinomonadales"	"Pyrinomonadaceae"
"89c4591062cc394b6f894f777778fd5b"	"d__Bacteria"	"Verrucomicrobiota"	"Verrucomicrobiae"	"Unclassified Verrucomicrobiae"	"Unclassified Verrucomicrobiae"
"dee9b101d122d8e0cad8d56934363b5f"	"d__Bacteria"	"Verrucomicrobiota"	"Verrucomicrobiae"	"Methylacidiphilales"	"Methylacidiphilaceae"
"27d515a1795fc38fba4ba9faf6e539c7"	"d__Bacteria"	"Verrucomicrobiota"	"Verrucomicrobiae"	"Chthoniobacterales"	"Chthoniobacteraceae"
"9dc93eebc3c01c117d9479121705d887"	"d__Bacteria"	"Verrucomicrobiota"	"Verrucomicrobiae"	"Chthoniobacterales"	"Terrimicrobiaceae"
"5b42680c6577c2b5fa7630f73c5b9cfb"	"d__Bacteria"	"Verrucomicrobiota"	"Verrucomicrobiae"	"Chthoniobacterales"	"Xiphinematobacteraceae"
"18fcc38c35182cabef9f63bccb470a74"	"d__Bacteria"	"Verrucomicrobiota"	"Verrucomicrobiae"	"Chthoniobacterales"	"01D2Z36"
