"sample_name_backup","expedition_number","BiologicalMatter","faith_pd","faith_SR"
"89","E1.15.Dip.heli.1.20140815.S","E1","Coral Skeleton",22.024245627,142
"90","E1.15.Dip.heli.1.20140905.S","E1","Coral Skeleton",33.217859235,240
"91","E1.17.Cau.furc.1.20140801.S","E1","Coral Skeleton",15.58148443,84
"92","E1.17.Ech.lame.1.20140905.S","E1","Coral Skeleton",6.954505217,90
"93","E1.17.Ech.mamm.1.20140728.S","E1","Coral Skeleton",4.166933952,30
"94","E1.17.Fav.sp.1.20140805.S","E1","Coral Skeleton",9.918888534,54
"95","E1.17.Fav.sp.1.20140811.S","E1","Coral Skeleton",25.90610311,183
"96","E1.17.Fav.sp.2.20140805.S","E1","Coral Skeleton",18.148484258,168
"97","E1.17.Hyd.exes.1.20140803.S","E1","Coral Skeleton",15.563896287,123
"98","E1.19.Lob.sp.1.20140730.S","E1","Coral Skeleton",20.460367491,116
"99","E1.19.Lob.sp.1.20140809.S","E1","Coral Skeleton",30.306401662,205
"100","E1.19.Sym.sp.1.20140724.S","E1","Coral Skeleton",20.679497451,140
"101","E1.19.Sym.sp.1.20140814.S","E1","Coral Skeleton",6.843653238,54
"102","E1.19.Sym.sp.1.20140815.S","E1","Coral Skeleton",6.179550015,67
"103","E1.19.Sym.sp.1.20140905.S","E1","Coral Skeleton",17.960777692,109
"104","E1.2.Tur.pelt.1.20140814.S","E1","Coral Skeleton",10.380205954,95
"105","E1.2.Tur.reni.1.20140730.S","E1","Coral Skeleton",22.771107313,157
"106","E1.2.Tur.stel.1.20140805.S","E1","Coral Skeleton",27.199986477,214
"107","E1.3.Por.cyli.1.20140801.S","E1","Coral Skeleton",14.841209554,95
"108","E1.3.Por.cyli.1.20140815.S","E1","Coral Skeleton",15.311260924,102
"109","E1.3.Por.loba.1.20140726.S","E1","Coral Skeleton",28.606258222,170
"110","E1.3.Por.loba.1.20140905.S","E1","Coral Skeleton",7.921016795,80
"111","E1.4.Pac.rugo.1.20140728.S","E1","Coral Skeleton",2.592232624,38
"112","E1.4.Pac.rugo.1.20140814.S","E1","Coral Skeleton",22.268693401,160
"113","E1.4.Pac.spec.1.20140801.S","E1","Coral Skeleton",9.320706479,66
"114","E1.4.Pac.spec.1.20140811.S","E1","Coral Skeleton",2.293876596,21
"115","E1.5.Gal.astr.1.20140728.S","E1","Coral Skeleton",24.504179534,146
"116","E1.5.Gal.astr.1.20140807.S","E1","Coral Skeleton",8.479114376,62
"117","E1.5.Gal.astr.1.20140814.S","E1","Coral Skeleton",17.273812811,129
"118","E1.5.Gal.astr.1.20140905.S","E1","Coral Skeleton",28.84022825,219
"119","E1.6.Acr.humi.1.20140731.S","E1","Coral Skeleton",3.625382077,47
"120","E1.6.Acr.sp.1.20140905.S","E1","Coral Skeleton",3.090088985,51
"121","E1.6.Iso.pali.1.20140803.S","E1","Coral Skeleton",5.72082482,46
"122","E1.6.Iso.pali.1.20140815.S","E1","Coral Skeleton",23.15111726,151
"123","E1.6.Mon.hisp.1.20140807.S","E1","Coral Skeleton",4.395407478,30
"124","E1.7.Pav.sp.1.20140905.S","E1","Coral Skeleton",13.065462972,114
"125","E1.7.Pav.vari.1.20140805.S","E1","Coral Skeleton",16.167020373,143
"126","E1.7.Pav.vari.1.20140815.S","E1","Coral Skeleton",20.971923934,136
"127","E1.7.Pav.veno.1.20140809.S","E1","Coral Skeleton",23.646602937,148
"128","E1.7.Pav.veno.1.20140811.S","E1","Coral Skeleton",27.587969278,192
"129","E10.10.Sty.pist.1.20150630.S","E10","Coral Skeleton",4.833270984,30
"130","E10.17.Fav.abdi.1.20150630.S","E10","Coral Skeleton",10.590499197,51
"131","E10.17.Fav.pali.1.20150630.S","E10","Coral Skeleton",4.700542056,43
"132","E10.17.Gon.favu.1.20150629.S","E10","Coral Skeleton",10.022852389,73
"133","E10.17.Gon.favu.1.20150630.S","E10","Coral Skeleton",26.286534971,170
"134","E10.17.Gon.favu.2.20150630.S","E10","Coral Skeleton",23.948047878,155
"135","E10.17.Mon.curt.3.20150629.S","E10","Coral Skeleton",21.959340565,143
"136","E10.Aca.hill.1.20150629.S","E10","Coral Skeleton",15.437475673,92
"137","E10.Aca.hill.2.20150629.S","E10","Coral Skeleton",5.52188354,38
"138","E10.Aca.hill.3.20150629.S","E10","Coral Skeleton",7.139857425,48
"139","E10.Acr.cyth.1.20150627.S","E10","Coral Skeleton",2.651993052,47
"140","E10.Acr.cyth.2.20150627.S","E10","Coral Skeleton",5.741885068,64
"141","E10.Acr.cyth.3.20150627.S","E10","Coral Skeleton",2.090835162,35
"142","E10.Acr.pali.2.20150627.S","E10","Coral Skeleton",7.505541423,53
"143","E10.Acr.pali.3.20150627.S","E10","Coral Skeleton",4.714016636,44
"144","E10.Alv.alli.2.20150628.S","E10","Coral Skeleton",20.726331837,111
"145","E10.Alv.alli.3.20150628.S","E10","Coral Skeleton",10.810285625,90
"146","E10.Mon.curt.1.20150629.S","E10","Coral Skeleton",4.413644016,24
"147","E10.Poc.dami.1.20150628.S","E10","Coral Skeleton",6.0557973,35
"148","E10.Poc.dami.2.20150628.S","E10","Coral Skeleton",8.149705247,101
"149","E10.Por.hero.1.20150628.S","E10","Coral Skeleton",8.667197786,32
"150","E10.Por.hero.2.20150628.S","E10","Coral Skeleton",7.426706385,36
"151","E10.Por.hero.3.20150628.S","E10","Coral Skeleton",11.48567795,74
"152","E10.Sty.pist.1.20150628.S","E10","Coral Skeleton",5.983704194,58
"153","E3.14.Phy.lich.1.20150125.S","E3","Coral Skeleton",2.200947707,27
"154","E3.14.Phy.lich.1.20150129.S","E3","Coral Skeleton",10.162068024,59
"155","E3.14.Phy.lich.2.20150125.S","E3","Coral Skeleton",21.459458823,121
"156","E3.15.Dip.heli.1.20150105.S","E3","Coral Skeleton",23.008944035,156
"157","E3.15.Dip.heli.1.20150106.S","E3","Coral Skeleton",35.272134131,243
"158","E3.15.Dip.heli.1.20150118.S","E3","Coral Skeleton",5.03055681,29
"159","E3.15.Dip.heli.1.20150119.S","E3","Coral Skeleton",14.449412675,79
"160","E3.15.Dip.heli.1.20150120.S","E3","Coral Skeleton",24.68501501,159
"161","E3.15.Dip.heli.1.20150121.S","E3","Coral Skeleton",10.099606957,75
"162","E3.15.Dip.heli.1.20150123.S","E3","Coral Skeleton",29.496240342,184
"163","E3.15.Dip.heli.2.20150105.S","E3","Coral Skeleton",17.042137892,131
"164","E3.15.Dip.heli.2.20150106.S","E3","Coral Skeleton",31.37730758,255
"165","E3.15.Dip.heli.2.20150119.S","E3","Coral Skeleton",15.651450329,121
"166","E3.15.Dip.heli.2.20150120.S","E3","Coral Skeleton",27.136350226,159
"167","E3.15.Dip.heli.2.20150121.S","E3","Coral Skeleton",29.049227082,182
"168","E3.15.Dip.heli.2.20150123.S","E3","Coral Skeleton",26.342593229,183
"169","E3.15.Dip.heli.3.20150105.S","E3","Coral Skeleton",24.703916403,166
"170","E3.15.Dip.heli.3.20150106.S","E3","Coral Skeleton",21.724785021,154
"171","E3.15.Dip.heli.3.20150120.S","E3","Coral Skeleton",13.877418918,91
"172","E3.15.Dip.heli.3.20150121.S","E3","Coral Skeleton",25.662650674,158
"173","E3.15.Dip.heli.3.20150123.S","E3","Coral Skeleton",33.266534343,215
"174","E3.15.Dip.heli.4.20150105.S","E3","Coral Skeleton",22.513880664,155
"175","E3.15.Dip.heli.4.20150106.S","E3","Coral Skeleton",30.190764869,207
"176","E3.17.Ech.horr.1.20150123.S","E3","Coral Skeleton",4.920381994,36
"177","E3.17.Ech.mamm.1.20150123.S","E3","Coral Skeleton",9.941398502,76
"178","E3.19.Sym.sp.1.20150125.S","E3","Coral Skeleton",2.470742974,28
"179","E3.19.Sym.sp.2.20150125.S","E3","Coral Skeleton",4.965836884,40
"180","E3.2.Tur.reni.1.20150127.S","E3","Coral Skeleton",13.283148258,63
"181","E3.3.Por.cyli.1.20150123.S","E3","Coral Skeleton",7.268459677,44
"182","E3.3.Por.cyli.1.20150127.S","E3","Coral Skeleton",4.344823586,32
"183","E3.3.Por.cyli.2.20150123.S","E3","Coral Skeleton",3.216454328,22
"184","E3.4.Pac.rugo.1.20150127.S","E3","Coral Skeleton",9.929464176,62
"185","E3.4.Pac.rugo.1.20150128.S","E3","Coral Skeleton",7.550174696,57
"186","E3.4.Pac.spec.1.20150128.S","E3","Coral Skeleton",4.44847541,21
"187","E3.4.Pac.spec.1.20150129.S","E3","Coral Skeleton",6.209344612,60
"188","E3.5.Gal.astr.1.20150124.S","E3","Coral Skeleton",23.104755067,162
"189","E3.5.Gal.astr.2.20150124.S","E3","Coral Skeleton",24.505708116,203
"190","E3.5.Gal.astr.2.20150127.S","E3","Coral Skeleton",8.805196756,56
"191","E3.6.Acr.hyac.1.20150105.S","E3","Coral Skeleton",3.146311445,60
"192","E3.6.Acr.hyac.1.20150106.S","E3","Coral Skeleton",4.164264073,73
"193","E3.6.Acr.hyac.1.20150118.S","E3","Coral Skeleton",1.128465478,20
"194","E3.6.Acr.hyac.1.20150120.S","E3","Coral Skeleton",4.618900892,44
"195","E3.6.Acr.hyac.1.20150121.S","E3","Coral Skeleton",3.092969468,29
"196","E3.6.Acr.hyac.1.20150123.S","E3","Coral Skeleton",4.399246513,31
"197","E3.6.Acr.hyac.2.20150105.S","E3","Coral Skeleton",2.764379112,39
"198","E3.6.Acr.hyac.2.20150106.S","E3","Coral Skeleton",3.13078661,36
"199","E3.6.Acr.hyac.2.20150120.S","E3","Coral Skeleton",5.335029336,40
"200","E3.6.Acr.hyac.2.20150121.S","E3","Coral Skeleton",6.064368598,35
"201","E3.6.Acr.hyac.2.20150123.S","E3","Coral Skeleton",2.119807517,23
"202","E3.6.Acr.hyac.3.20150105.S","E3","Coral Skeleton",3.350121433,62
"203","E3.6.Acr.hyac.3.20150120.S","E3","Coral Skeleton",2.169212281,20
"204","E3.6.Acr.hyac.3.20150121.S","E3","Coral Skeleton",4.586190505,37
"205","E3.6.Acr.hyac.3.20150123.S","E3","Coral Skeleton",1.775698401,24
"206","E3.6.Acr.hyac.4.20150105.S","E3","Coral Skeleton",3.062163948,35
"207","E3.6.Acr.hyac.4.20150106.S","E3","Coral Skeleton",3.897136728,52
"208","E3.7.Pav.vari.1.20150124.S","E3","Coral Skeleton",18.778171972,111
"209","E3.7.Pav.vari.1.20150127.S","E3","Coral Skeleton",22.996320362,134
"210","E3.7.Pav.vari.2.20150124.S","E3","Coral Skeleton",20.454376375,113
"211","E7.10.Poc.dami.2.20150621.S","E7","Coral Skeleton",8.785156023,60
"212","E7.10.Poc.dami.3.20150621.S","E7","Coral Skeleton",10.577232817,44
"213","E7.10.Ser.cali.1.20150622.S","E7","Coral Skeleton",9.542667367,58
"214","E7.10.Ser.cali.2.20150622.S","E7","Coral Skeleton",2.631812505,27
"215","E7.10.Ser.cali.3.20150622.S","E7","Coral Skeleton",7.063334176,30
"216","E7.17.Cyp.micr.1.20150621.S","E7","Coral Skeleton",7.440437036,49
"217","E7.17.Cyp.micr.2.20150621.S","E7","Coral Skeleton",19.340168995,150
"218","E7.17.Cyp.micr.3.20150621.S","E7","Coral Skeleton",4.116164166,41
"219","E7.17.Ech.lame.1.20150620.S","E7","Coral Skeleton",12.300303565,61
"220","E7.17.Ech.lame.2.20150620.S","E7","Coral Skeleton",25.321019073,189
"221","E7.17.Ech.lame.3.20150620.S","E7","Coral Skeleton",12.78060293,83
"222","E7.17.Fav.abdi.1.20150623.S","E7","Coral Skeleton",29.485266467,196
"223","E7.17.Fav.spA.1.20150623.S","E7","Coral Skeleton",30.183123022,247
"224","E7.17.Fav.spA.2.20150623.S","E7","Coral Skeleton",24.710661712,180
"225","E7.17.Fav.spB.1.20150623.S","E7","Coral Skeleton",16.986015692,148
"226","E7.17.Fav.spC.1.20150623.S","E7","Coral Skeleton",7.564132088,57
"227","E7.17.Gon.edwa.1.20150623.S","E7","Coral Skeleton",14.050595896,89
"228","E7.17.Hyd.exce.1.20150620.S","E7","Coral Skeleton",14.164776675,132
"229","E7.17.Hyd.exes.2.20150622.S","E7","Coral Skeleton",6.081762533,26
"230","E7.17.Myc.elep.1.20150622.S","E7","Coral Skeleton",17.575912488,126
"231","E7.17.Pla.sine.1.20150622.S","E7","Coral Skeleton",3.186960221,40
"232","E7.17.Pla.sine.2.20150622.S","E7","Coral Skeleton",3.881008842,54
"233","E7.17.Pla.sine.3.20150622.S","E7","Coral Skeleton",2.910890104,42
"234","E7.19.Lob.hemp.1.20150619.S","E7","Coral Skeleton",17.499265575,129
"235","E7.19.Lob.hemp.1.20150621.S","E7","Coral Skeleton",13.427519827,97
"236","E7.19.Lob.hemp.2.20150619.S","E7","Coral Skeleton",20.941477698,149
"237","E7.3.Por.loba.1.20150619.S","E7","Coral Skeleton",11.122772079,79
"238","E7.3.Por.loba.2.20150619.S","E7","Coral Skeleton",10.927314398,54
"239","E7.3.Por.loba.3.20150619.S","E7","Coral Skeleton",7.213078639,56
"240","E7.3.Por.loba.4.20150619.S","E7","Coral Skeleton",20.197098623,126
"241","E7.5.Gal.astr.1.20150622.S","E7","Coral Skeleton",8.307046734,56
"242","E7.5.Gal.fasc.1.20150621.S","E7","Coral Skeleton",27.439706899,176
"243","E7.5.Gal.fasc.1.20150622.S","E7","Coral Skeleton",4.908477265,38
"244","E7.6.Acr.hyac.1.20150622.S","E7","Coral Skeleton",3.510043613,57
"245","E7.6.Acr.hyac.2.20150622.S","E7","Coral Skeleton",3.21557162,49
"246","E7.6.Acr.hyac.3.20150622.S","E7","Coral Skeleton",1.279298864,30
"247","E7.6.Mon.aequ.1.20150620.S","E7","Coral Skeleton",5.303667738,29
"248","E7.6.Mon.aequ.2.20150620.S","E7","Coral Skeleton",2.924782483,34
"249","E7.6.Mon.aequ.3.20150620.S","E7","Coral Skeleton",3.477099459,60
"250","E7.6.Mon.aequ.4.20150620.S","E7","Coral Skeleton",3.56571466,52
"251","E7.7.Pav.vari.1.20150623.S","E7","Coral Skeleton",9.185391098,54
"252","E7.7.Pav.vari.2.20150622.S","E7","Coral Skeleton",18.819765632,119
