"function.","genome_path_count","mean_path_abun","genome_path_sd","unique_family_count"
"K00311",231,1.00873362445415,0.0932486948098231,40
"K00313",9,1,0,3
"K00315",96,2.59459459459459,0.797895128846289,4
"K00316",11,1,0,2
"K00318",94,1,0,24
"K00320",2,2,NA,1
"K00322",71,1,0,20
"K00324",522,1.8,0.400691443904151,62
"K00325",290,1,0,62
"K00330",441,1.03764705882353,0.202564030517487,106
"K00331",451,1.0296803652968,0.194983747789209,108
"K00332",383,1.02406417112299,0.153453737296717,99
"K00333",388,1.02374670184697,0.152460244478686,103
"K00334",409,1.0460358056266,0.243749322148808,110
"K00335",438,1.0354609929078,0.220232993309676,117
"K00336",336,1.02127659574468,0.164270967308806,100
"K00337",460,1.03837471783296,0.21455852705337,110
"K00338",446,1.02764976958525,0.177669041030857,108
"K00339",403,1.0306905370844,0.18695751303292,106
"K00340",400,1.02040816326531,0.158612386788213,107
"K00341",440,1.03529411764706,0.184739670449955,104
"K00342",454,1.04849884526559,0.245239509957172,110
"K00343",451,1.03203661327231,0.188861190071198,107
"K00344",545,1.71383647798742,0.886205392904372,68
"K00346",206,1.06185567010309,0.241516495094883,35
"K00347",206,1.06185567010309,0.241516495094883,35
"K00348",206,1.06185567010309,0.241516495094883,35
"K00349",206,1.06185567010309,0.241516495094883,35
"K00350",206,1.06185567010309,0.241516495094883,35
"K00351",206,1.06185567010309,0.241516495094883,35
"K00354",33,1,0,3
"K00355",17,1,0,5
"K00356",144,1,0,32
"K00362",91,1.24657534246575,0.464902078035084,31
"K00363",61,1.03389830508475,0.182520824972938,25
"K00364",12,1,0,3
"K00366",14,1,0,4
"K00367",10,1,0,6
"K00368",96,1.92,0.27404751561787,2
"K00370",4,1,0,1
"K00371",4,1,0,1
"K00372",51,1,0,20
"K00373",4,1,0,1
"K00374",15,1,0,3
"K00375",97,1.18292682926829,0.419524974770858,29
"K00376",16,1,0,7
"K00380",112,1.38271604938272,0.489078246157195,22
"K00381",240,1,0,53
"K00382",927,1.70718232044199,0.754374681723123,139
"K00383",233,1.05909090909091,0.236332501062656,49
"K00384",859,1.44856661045531,0.671174446675186,143
"K00385",2,1,0,1
"K00389",36,1,0,12
"K00390",408,1.002457002457,0.049568159709661,89
"K00392",92,1.01098901098901,0.104828483672192,18
"K00394",10,1,0,5
"K00395",10,1,0,5
"K00404",226,1,0,46
"K00405",214,1,0,41
"K00406",304,1,0,67
"K00407",177,1,0,31
"K00410",11,1,0,2
"K00411",260,1.01167315175097,0.107619492904019,53
"K00412",312,1,0,61
"K00413",200,1,0,50
"K00425",318,1.01923076923077,0.137555780963858,83
"K00426",318,1.01923076923077,0.137555780963858,83
"K00428",445,1.56140350877193,1.13549554640392,64
"K00432",528,1.3469387755102,0.573980418253663,84
"K00433",13,1,0,7
"K00435",6,1,0,1
"K00436",10,1,0,8
"K00437",5,1,0,2
"K00441",56,1,0,7
"K00442",2,1,0,2
"K00446",17,1.13333333333333,0.351865775274498,4
"K00448",7,1,0,2
"K00449",38,1,0,9
"K00450",2,1,0,2
"K00451",112,1,0,25
"K00452",29,1.07407407407407,0.266880256341812,5
"K00453",93,1,0,24
"K00457",201,1.005,0.0707106781186548,39
"K00459",258,1.27093596059113,0.637517315499603,46
"K00464",12,1.09090909090909,0.301511344577764,6
"K00469",3,1,0,2
"K00471",4,1,0,1
"K00472",40,2.85714285714286,0.534522483824849,2
"K00476",6,1,0,1
"K00477",27,1,0,5
"K00479",54,1,0,3
"K00480",17,1,0,7
"K00481",8,1,0,3
"K00483",6,1,0,1
"K00484",5,1,0,1
"K00485",20,1,0,1
"K00486",47,1,0,7
"K00493",6,1,0,1
"K00496",40,1.81818181818182,1.36752691751566,7
"K00499",39,1,0,4
"K00500",80,1,0,17
"K00507",181,1.16774193548387,0.519981953217181,50
"K00508",65,1.03174603174603,0.176731431771302,12
"K00510",9,1.125,0.353553390593274,4
"K00511",1,1,NA,1
"K00514",2,1,0,2
"K00517",55,1.52777777777778,0.844684594089453,12
"K00518",21,1,0,8
"K00520",4,1,0,1
"K00523",36,1,0,20
"K00524",1,1,NA,1
"K00525",654,1.11035653650255,0.313599969216749,140
"K00526",356,1.02593659942363,0.159175718197052,82
"K00527",113,1.0462962962963,0.211105645663526,23
"K00528",380,1.21405750798722,0.475886982128272,82
"K00529",83,1,0,19
"K00533",4,1,0,1
"K00534",4,1,0,1
"K00537",419,1.06615776081425,0.248874498220209,88
"K00547",62,1.01639344262295,0.128036879932896,10
"K00548",722,1.38314176245211,0.566789875504352,127
"K00549",196,1.13294797687861,0.340504042695257,35
"K00554",534,1,0,139
"K00555",58,1,0,3
"K00556",114,1,0,32
"K00557",113,1,0,16
"K00558",217,1.06896551724138,0.549682549064137,54
"K00559",3,1,0,1
"K00560",402,1,0,88
"K00561",1,1,NA,1
"K00563",139,1.09448818897638,0.293665149613446,21
"K00564",121,1.55128205128205,0.500582411379735,17
"K00566",555,1.03738317757009,0.208671275489952,140
"K00567",564,1.03676470588235,0.188356788329155,127
"K00568",265,1,0,59
"K00569",65,1,0,17
"K00570",15,1,0,6
"K00571",127,1.1651376146789,0.397067059078651,31
"K00573",523,1.15198237885463,0.410978522878235,111
"K00574",408,1.37373737373737,0.568054858870446,66
"K00575",436,1.62686567164179,0.896699247206523,78
"K00577",47,1,0,2
"K00586",57,1,0,2
"K00588",12,1,0,7
"K00590",1,1,NA,1
"K00595",84,1,0,25
"K00598",51,1,0,9
"K00600",621,1.05254237288136,0.223307391057666,141
"K00601",2,1,0,2
"K00602",529,1.01926782273603,0.137597433170588,136
"K00603",5,1,0,4
"K00604",560,1.04672897196262,0.211255280282986,140
"K00605",677,1.31968810916179,0.698171649763948,127
"K00606",524,1,0,128
"K00609",582,1.00172117039587,0.0414869906822511,139
"K00610",75,1,0,14
"K00611",440,1,0,101
"K00612",38,1.02702702702703,0.164398987305357,14
"K00613",1,1,NA,1
"K00615",975,1.6553480475382,0.941336845782807,141
"K00616",559,1.01821493624772,0.146851696862487,132
"K00619",30,1,0,19
"K00620",363,1,0,96
"K00621",46,1,0,1
"K00625",42,1,0,22
"K00626",1208,2.30095238095238,1.57172628619632,118
"K00627",548,1.25400457665904,0.576300865913284,112
"K00630",1,1,NA,1
"K00631",134,1.00751879699248,0.086710996952412,25
"K00632",390,1.2621359223301,0.495980565874185,71
"K00633",1,1,NA,1
"K00634",21,1,0,9
"K00635",12,2,0,1
"K00638",14,1,0,2
"K00639",354,1.22916666666667,0.421028275015312,65
"K00640",454,1.05827505827506,0.244295303258605,117
"K00641",310,1.00323624595469,0.0568880123988574,70
"K00643",86,1,0,21
"K00645",533,1.00376647834275,0.0613137160824451,138
"K00647",323,1.292,0.732723368084126,53
"K00648",677,1.53863636363636,0.899687596777572,124
"K00651",88,1,0,15
"K00652",320,1.05263157894737,0.22366505144323,100
"K00655",684,1.34645669291339,0.563560850698772,137
"K00656",77,1.35087719298246,0.58221338964137,20
"K00657",79,1,0,20
"K00658",483,1.18382352941176,0.435560683293104,101
"K00661",83,1.20289855072464,0.405103840897162,22
"K00662",15,1,0,3
"K00663",17,1,0,5
"K00666",755,2.54208754208754,1.48611127057388,62
"K00672",5,1,0,3
"K00673",98,1.4,0.493435163795169,18
"K00674",373,1.05665722379603,0.231514624538549,83
"K00675",38,1,0,5
"K00677",453,1.05348837209302,0.225267349281593,113
"K00680",111,1.94736842105263,1.35516278188767,16
"K00681",613,1.72191011235955,0.980757254318036,85
"K00684",321,1,0,82
"K00685",227,1,0,47
"K00688",306,1.04081632653061,0.21473218562062,97
"K00690",93,1.01086956521739,0.104257207028537,12
"K00691",9,1,0,4
"K00692",13,1,0,1
"K00693",6,1,0,2
"K00694",5,1,0,4
"K00695",1,1,NA,1
"K00696",19,1,0,5
"K00697",48,1.02127659574468,0.145864991497895,13
"K00700",278,1.04511278195489,0.241525393145562,84
"K00702",12,1,0,4
"K00703",306,1.04081632653061,0.198201849070223,99
"K00705",169,1.01197604790419,0.109105009221845,52
"K00720",18,1,0,8
"K00721",395,1.12535612535613,0.44875806553621,89
"K00729",1,1,NA,1
"K00737",1,1,NA,1
"K00748",434,1.00696055684455,0.0832357024452228,114
"K00752",2,1,0,2
"K00754",19,1.1875,0.543905629069357,8
"K00756",52,1.26829268292683,0.448574979457305,16
"K00757",112,1,0,28
"K00758",132,1.00763358778626,0.0873704056661038,24
"K00759",470,1.0042735042735,0.0653020160542986,105
"K00760",345,1.00290697674419,0.0539163866017192,112
"K00761",262,1.00383141762452,0.0618984460590173,79
"K00762",589,1.02256944444444,0.148655406735479,135
"K00763",162,1,0,62
"K00764",580,1.00172711571675,0.0415585817461691,137
"K00765",537,1,0,131
"K00766",554,1.00180831826401,0.0425243255562562,131
"K00767",521,1,0,132
"K00768",226,1.08653846153846,0.298484964237535,53
"K00769",65,1,0,13
"K00772",221,1.00454545454545,0.0674199862463242,50
"K00773",533,1.00566037735849,0.0750931226279737,139
"K00782",97,1.04301075268817,0.20398095044389,33
"K00783",396,1.00253164556962,0.0503154605426628,95
"K00784",227,1.00888888888889,0.0940702203101829,54
"K00786",10,1.25,0.462910049886276,3
"K00788",426,1.31076923076923,0.54323081199405,109
"K00789",607,1.02533783783784,0.157281970769026,142
"K00790",525,1,0,138
"K00791",550,1.02803738317757,0.165234139018725,140
"K00793",600,1.06761565836299,0.251308890836673,133
"K00794",574,1.01234567901235,0.110520613868877,137
"K00795",265,1,0,56
"K00796",574,1.01953818827709,0.138529901759185,133
"K00797",256,1.23076923076923,0.551340382177558,72
"K00798",335,1,0,84
"K00799",1085,3.65319865319865,2.22795465927428,65
"K00800",591,1.00169491525424,0.0411693484796309,140
"K00801",14,1,0,7
"K00803",32,1.03225806451613,0.179605302026775,10
"K00805",34,1.0625,0.245934688418982,16
"K00806",537,1.00373831775701,0.0610845083630765,140
"K00808",11,1,0,4
"K00809",187,1.33571428571429,0.473935221353145,34
"K00812",627,1.34549356223176,0.506677001480661,117
"K00813",126,1.008,0.0894427190999916,19
"K00816",1,1,NA,1
"K00817",741,1.31850533807829,0.48870950235269,134
"K00818",257,1,0,76
"K00819",74,1,0,19
"K00820",666,1.14236706689537,0.349726288280184,140
"K00821",256,1.08936170212766,0.285874010377047,61
"K00822",159,1.00632911392405,0.079555728417573,25
"K00823",19,1,0,8
"K00824",158,1.01282051282051,0.112861861736257,39
"K00826",944,1.60544217687075,0.593064091893718,139
"K00830",133,1.03100775193798,0.174014389496783,20
"K00831",411,1.01231527093596,0.110424809850052,96
"K00832",47,1,0,12
"K00833",343,1,0,93
"K00835",70,1,0,10
"K00836",77,1.01315789473684,0.114707866935281,11
"K00839",1,1,NA,1
"K00845",520,1.18993135011442,0.436929701535297,125
"K00846",1,1,NA,1
"K00847",428,1.15363881401617,0.447946025950757,84
"K00848",34,1,0,6
"K00849",143,1,0,45
"K00850",510,1.16438356164384,0.422925367262103,119
"K00851",36,1,0,19
"K00852",131,1,0,43
"K00853",13,1,0,7
"K00854",213,1.33962264150943,0.802134720520103,47
"K00855",56,1.03703703703704,0.190625877092986,17
"K00856",75,1,0,16
"K00857",203,1,0,50
"K00858",631,1.08419243986254,0.277915062888407,140
"K00859",531,1,0,139
"K00860",259,1,0,41
"K00863",7,1,0,2
"K00864",324,1.01567398119122,0.124405884889368,89
"K00865",65,1.015625,0.125,19
"K00867",34,1,0,8
"K00868",39,1.02631578947368,0.162221421130763,14
"K00869",120,1,0,24
"K00870",2,1,0,1
"K00872",218,1,0,48
"K00873",538,1.04466019417476,0.206757510997903,135
"K00874",156,1.1304347826087,0.338008054076756,40
"K00875",6,1,0,1
"K00876",244,1.08928571428571,0.285794351369694,48
"K00878",19,1,0,10
"K00880",1,1,NA,1
"K00882",12,1.2,0.421637021355784,7
"K00883",40,1,0,7
"K00884",3,1,0,2
"K00886",15,1,0,7
"K00887",2,1,0,2
"K00891",645,1.10634648370497,0.308545300996181,133
"K00892",39,1,0,7
"K00895",17,1,0,5
"K00897",1,1,NA,1
"K00899",52,1,0,5
"K00901",252,1.00398406374502,0.0631194403097803,54
"K00906",100,1,0,13
"K00912",405,1,0,108
"K00917",1,1,NA,1
"K00919",483,1,0,121
"K00924",53,1.47222222222222,1.87443113063459,14
"K00925",282,1.01075268817204,0.103321491971319,93
"K00926",46,1.04545454545455,0.210707054941485,16
"K00927",641,1.08094435075885,0.27297989965224,143
"K00928",703,1.2508896797153,0.446065299729039,138
"K00929",20,1,0,8
"K00930",514,1.01581027667984,0.124864423795668,130
"K00931",499,1.07311827956989,0.260610930508454,120
"K00936",406,2.12565445026178,1.87080659946412,62
"K00937",375,1.00806451612903,0.0895602682474338,96
"K00938",11,1,0,3
"K00939",611,1.03035413153457,0.171704617673398,143
"K00940",578,1.00173310225303,0.0416305447121813,138
"K00941",296,1.00680272108844,0.0823377411052662,97
"K00942",512,1,0,139
"K00943",526,1.00766283524904,0.123678028055948,127
"K00945",610,1.04095563139932,0.198356774509655,136
"K00946",522,1,0,124
"K00947",3,1,0,1
"K00948",617,1.04047217537943,0.213673895061057,143
"K00949",71,1,0,17
"K00950",591,1.14980544747082,0.357228285337977,130
"K00951",582,1.22784810126582,0.419887242145906,118
"K00952",58,1,0,3
"K00954",534,1.00187617260788,0.043314808182421,138
"K00955",95,1.06741573033708,0.252161240307429,30
"K00956",149,1,0,34
"K00957",244,1.01244813278008,0.111105347937212,66
"K00958",167,1.03086419753086,0.173485979750091,27
"K00962",535,1,0,140
"K00963",391,1.03439153439153,0.182474227335455,88
"K00965",105,1,0,35
"K00966",142,1.47916666666667,0.502188194262012,24
"K00969",509,1.00196850393701,0.0443678254708057,136
"K00970",415,1.0427135678392,0.20246509383968,109
"K00971",410,1.02756892230576,0.163939732266677,97
"K00972",34,1,0,8
"K00973",592,1.14728682170543,0.381123025140196,124
"K00974",279,1.02573529411765,0.158636405052659,74
"K00975",208,1.06122448979592,0.240355571243821,76
"K00978",22,1,0,9
"K00979",437,1.00923787528868,0.0957795561534748,112
"K00980",79,1.21538461538462,0.414288082600279,6
"K00981",539,1.00936329588015,0.114216340594988,139
"K00982",281,1,0,58
"K00983",38,1,0,9
"K00986",10,2,1,4
"K00988",7,1,0,6
"K00989",414,1,0,102
"K00990",301,1,0,74
"K00991",380,1,0,96
"K00992",246,1,0,47
"K00995",484,1.09750566893424,0.31191219712892,120
"K00996",1,1,NA,1
"K00997",356,1,0,89
"K00998",36,1,0,5
"K01000",526,1,0,139
"K01001",47,1,0,2
"K01004",8,1,0,2
"K01006",319,1.00630914826498,0.0793043668779836,86
"K01007",248,1.1324200913242,0.520936952953316,58
"K01008",184,1.01098901098901,0.104538501142478,52
"K01011",426,1.45890410958904,0.783214912409649,64
"K01012",496,1.03549060542797,0.185209706472983,121
"K01023",1,1,NA,1
"K01026",27,1,0,3
"K01027",1,1,NA,1
"K01028",120,1.00840336134454,0.0916698497028211,23
"K01029",121,1.00833333333333,0.0912870929175277,24
"K01032",1,1,NA,1
"K01034",3,1,0,2
"K01035",3,1,0,2
"K01039",56,1.03703703703704,0.190625877092986,15
"K01040",47,1.04444444444444,0.208409077139993,13
"K01042",88,1.35384615384615,0.481883324531508,28
"K01046",53,1.26190476190476,0.543678698583864,14
"K01048",84,1.05,0.314219950377423,20
"K01051",11,1.1,0.316227766016838,2
"K01053",68,1.25925925925926,0.483118220040696,26
"K01055",15,1,0,6
"K01056",536,1.0018691588785,0.0432337701167117,140
"K01057",260,1,0,60
"K01058",99,1,0,9
"K01060",26,1,0,2
"K01061",221,1.34756097560976,0.642030064421541,47
"K01066",132,1.10924369747899,0.313263737004151,28
"K01067",11,1,0,1
"K01069",342,1.13621262458472,0.343585420684224,68
"K01070",201,1,0,35
"K01071",4,1,0,4
"K01073",6,1,0,1
"K01075",119,1.03478260869565,0.262592833462982,18
"K01077",205,1.28930817610063,0.599006687793497,36
"K01078",7,1,0,4
"K01079",317,1,0,56
"K01081",187,1.01081081081081,0.103692123154222,39
"K01082",400,1.10192837465565,0.302971700343827,78
"K01083",33,1,0,10
"K01087",43,1,0,13
"K01089",111,1,0,25
"K01090",204,1.59375,1.78107947450084,51
"K01091",710,1.62100456621005,0.835547146667407,119
"K01092",683,1.22182468694097,0.47612108565644,131
"K01095",307,1.03020134228188,0.171428813542737,71
"K01096",13,1,0,2
"K01101",5,1,0,3
"K01104",448,1.14871794871795,0.356267277033307,115
"K01113",288,1.35211267605634,0.772741838849412,34
"K01114",37,1.05714285714286,0.235504107976803,7
"K01118",98,1,0,22
"K01119",66,1,0,8
"K01120",3,1,0,3
"K01121",2,1,0,1
"K01126",666,1.45733041575492,0.715458911596258,118
"K01129",399,1.08423913043478,0.27812424916604,109
"K01130",319,2.65833333333333,2.72398568997998,22
"K01132",8,1,0,1
"K01133",44,1,0,8
"K01134",41,2.73333333333333,1.83095083286825,4
"K01135",1,1,NA,1
"K01136",13,1.18181818181818,0.603022689155527,4
"K01137",15,1.07142857142857,0.267261241912424,4
"K01138",109,1.94642857142857,1.76243264585312,15
"K01139",86,1,0,25
"K01141",132,1,0,23
"K01142",659,1.2921568627451,0.484471290316996,127
"K01144",65,1,0,12
"K01146",38,1,0,6
"K01147",27,1,0,15
"K01150",41,1,0,5
"K01151",176,1,0,44
"K01153",313,1.13818181818182,0.404126032362651,98
"K01154",344,1.12418300653595,0.433366712360798,98
"K01155",12,1,0,3
"K01156",9,1.28571428571429,0.755928946018454,4
"K01159",517,1,0,138
"K01163",11,1,0,7
"K01166",36,1,0,6
"K01170",104,1.79310344827586,0.40861858377397,3
"K01173",46,1.0952380952381,0.617213399848368,13
"K01174",59,1,0,11
"K01175",109,1,0,14
"K01176",67,1.13559322033898,0.345294832472996,20
"K01178",32,1,0,2
"K01179",236,1.18592964824121,0.522815817342988,50
"K01180",1,1,NA,1
"K01181",15,1.5,0.52704627669473,6
"K01182",1,1,NA,1
"K01183",113,3.76666666666667,1.79430772998532,9
"K01185",23,1,0,3
"K01186",23,1.64285714285714,0.497245158098847,7
"K01187",260,1.5028901734104,0.643611516661737,49
"K01190",130,2.06349206349206,1.83050333174148,24
"K01191",18,1.28571428571429,0.468807230938495,10
"K01192",65,1.66666666666667,1.00873379027825,12
"K01193",6,1.2,0.447213595499958,4
"K01194",41,1,0,6
"K01195",5,1,0,3
"K01197",1,1,NA,1
"K01198",5,1,0,1
"K01200",28,1,0,5
"K01201",44,1.04761904761905,0.308606699924184,12
"K01206",144,2.32258064516129,1.14195968388523,19
"K01207",346,1.01764705882353,0.131858931134518,85
"K01209",31,1.24,0.435889894354067,10
"K01210",5,1.66666666666667,0.577350269189626,3
"K01212",3,1,0,1
"K01214",1,1,NA,1
"K01218",7,1,0,3
"K01219",6,1,0,2
"K01222",7,1,0,2
"K01223",2,1,0,2
"K01224",5,1,0,1
"K01226",2,1,0,2
"K01232",2,1,0,2
"K01235",1,1,NA,1
"K01236",17,1.0625,0.25,8
"K01239",49,1.02083333333333,0.144337567297406,16
"K01241",118,1,0,29
"K01243",102,1,0,21
"K01244",2,1,0,1
"K01246",325,1,0,76
"K01247",204,1.00492610837438,0.0701862406343596,36
"K01250",5,1,0,4
"K01251",538,1.00373134328358,0.0610276069509106,127
"K01252",21,1,0,2
"K01253",1,1,NA,1
"K01255",668,1.31496062992126,0.726514332528971,119
"K01256",414,1.08661417322835,0.290832436308465,81
"K01258",64,1.04918032786885,0.218038949746501,27
"K01259",286,1.05535055350553,0.244720109947375,60
"K01261",9,1,0,1
"K01262",666,1.15625,0.399864107351268,139
"K01263",1,1,NA,1
"K01265",651,1.09780775716695,0.302933713214437,143
"K01266",8,1,0,5
"K01267",121,1,0,21
"K01269",2,1,0,1
"K01270",122,1.23232323232323,0.424463234346503,26
"K01271",250,1.32978723404255,0.660388766918792,30
"K01273",121,1.04310344827586,0.242889897379194,33
"K01277",37,1,0,8
"K01278",213,1.36538461538462,0.483088697680149,35
"K01281",7,1,0,3
"K01283",60,1,0,13
"K01284",162,1.38461538461538,0.488596756488342,26
"K01286",107,1.18888888888889,0.558779658377727,18
"K01295",81,1.28571428571429,0.521430149609379,17
"K01297",124,1.13761467889908,0.346086317328198,36
"K01299",94,1,0,25
"K01301",1,1,NA,1
"K01302",4,1,0,1
"K01303",42,1.90909090909091,0.29424494316825,2
"K01304",37,1,0,7
"K01305",14,1,0,3
"K01322",150,1.29310344827586,0.457160258824928,37
"K01338",746,1.41020793950851,0.843855775779032,133
"K01354",170,1.14864864864865,0.356949754745857,39
"K01356",398,1.00251889168766,0.0501885613228496,108
"K01358",605,1.17933723196881,0.440837658476002,138
"K01372",91,1.625,1.40857761912183,11
"K01387",66,1.94117647058824,0.238832573610613,3
